company,ticker,inn,standard,period,metric,value,unit,source,source_url,estimate_date,update_date,confidence
ЛСР,LSRG,7805027146,MSFO,2025Q3,net_debt,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q4,net_debt,118.9,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2026-03-25,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2026Q1,net_debt,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2026Q2,net_debt,185.8,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2026-08-28,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q2,market_cap,79.7,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q3,market_cap,74.4,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q4,market_cap,66.5,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2026-03-25,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2026Q1,market_cap,68.4,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2026Q2,market_cap,62.0,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2026-08-28,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q2,ev,174.1,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q3,ev,74.4,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q4,ev,185.4,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2026-03-25,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2026Q1,ev,68.4,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2026Q2,ev,247.8,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2026-08-28,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q2,book_value,117.1,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q3,book_value,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q4,book_value,129.7,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2026-03-25,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2026Q1,book_value,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2026Q2,book_value,69.3,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2026-08-28,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q2,net_margin,-2.6,pct,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q4,net_margin,8.5,pct,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2026-03-25,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2026Q2,net_margin,-59.3,pct,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2026-08-28,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q2,roe,17.9,pct,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q4,roe,8.1,pct,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2026-03-25,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2026Q2,roe,-60.7,pct,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2026-08-28,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q2,roa,3.8,pct,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q4,roa,1.6,pct,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2026-03-25,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2026Q2,roa,-7.3,pct,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2026-08-28,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q2,pe,3.68,multiple,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q3,pe,3.43,multiple,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q4,pe,6.17,multiple,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2026-03-25,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2026Q1,pe,6.34,multiple,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2026Q2,pe,-1.4,multiple,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2026-08-28,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q2,ps,0.32,multiple,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q3,ps,0.3,multiple,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q4,ps,0.26,multiple,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2026-03-25,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2026Q1,ps,0.27,multiple,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2026Q2,ps,0.25,multiple,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2026-08-28,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q2,pbv,0.68,multiple,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q4,pbv,0.51,multiple,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2026-03-25,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2026Q2,pbv,0.9,multiple,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2026-08-28,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q2,ev,2.36,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q3,ev,1.01,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q4,ev,2.71,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2026-03-25,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2026Q1,ev,1.0,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2026Q2,ev,3.77,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2026-08-28,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q2,debt,1.28,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q3,debt,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q4,debt,1.74,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2026-03-25,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2026Q1,debt,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2026Q2,debt,2.83,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2026-08-28,2026-09-04,aggregator
ЛСР,LSRG,7805027146,MSFO,2025Q4,employees,9970.0,чел,smartlab,https://smart-lab.ru/q/LSRG/f/q/MSFO/,2026-03-25,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q1,contracts_sqm,26.0,тыс_м2,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q2,contracts_sqm,83.0,тыс_м2,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2025-09-16,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2026Q1,contracts_sqm,64.0,тыс_м2,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2026Q2,contracts_sqm,46.0,тыс_м2,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q1,contracts_rub,6.5,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q2,contracts_rub,15.5,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2025-09-16,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q4,contracts_rub,39.4,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2026-04-27,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2026Q1,contracts_rub,12.6,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2026Q2,contracts_rub,10.3,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q1,mortgage_share,73.0,pct,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q2,mortgage_share,67.0,pct,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2025-09-16,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2026Q1,mortgage_share,75.0,pct,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2026Q2,mortgage_share,64.0,pct,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q1,avg_price_sqm,262.0,тыс_руб_м2,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q2,avg_price_sqm,194.0,тыс_руб_м2,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2025-09-16,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2026Q1,avg_price_sqm,197.0,тыс_руб_м2,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2026Q2,avg_price_sqm,231.0,тыс_руб_м2,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q2,revenue,18.7,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2025-09-16,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q4,revenue,22.6,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2026-04-27,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q2,operating_profit,6.74,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2025-09-16,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q4,operating_profit,4.69,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2026-04-27,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q2,net_profit,2.34,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2025-09-16,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q4,net_profit,0.734,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2026-04-27,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q2,ocf,-3.43,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2025-09-16,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q4,ocf,-15.6,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2026-04-27,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q2,interest_exp,4.43,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2025-09-16,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q4,interest_exp,4.14,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2026-04-27,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q2,assets,95.6,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2025-09-16,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q4,assets,110.0,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2026-04-27,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q2,debt,44.7,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2025-09-16,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q4,debt,89.9,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2026-04-27,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q2,cash,26.7,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2025-09-16,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q4,cash,41.0,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2026-04-27,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q1,net_debt,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q2,net_debt,18.0,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2025-09-16,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q4,net_debt,48.9,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2026-04-27,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2026Q1,net_debt,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2026Q2,net_debt,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q1,market_cap,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q2,market_cap,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2025-09-16,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q4,market_cap,16.5,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2026-04-27,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2026Q1,market_cap,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2026Q2,market_cap,10.7,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q1,ev,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q2,ev,18.0,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2025-09-16,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q4,ev,65.4,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2026-04-27,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2026Q1,ev,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2026Q2,ev,10.7,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q1,book_value,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q2,book_value,4.37,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2025-09-16,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q4,book_value,6.8,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2026-04-27,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2026Q1,book_value,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2026Q2,book_value,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q2,net_margin,12.5,pct,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2025-09-16,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q4,net_margin,3.2,pct,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2026-04-27,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q2,roe,64.1,pct,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2025-09-16,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q4,roe,42.9,pct,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2026-04-27,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q2,roa,3.1,pct,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2025-09-16,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q4,roa,2.8,pct,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2026-04-27,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q1,pe,0.0,multiple,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q2,pe,0.0,multiple,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2025-09-16,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q4,pe,5.38,multiple,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2026-04-27,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2026Q1,pe,0.0,multiple,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2026Q2,pe,14.6,multiple,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q1,ps,0.0,multiple,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q2,ps,0.0,multiple,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2025-09-16,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q4,ps,0.4,multiple,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2026-04-27,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2026Q1,ps,0.0,multiple,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2026Q2,ps,0.47,multiple,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q2,pbv,0.0,multiple,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2025-09-16,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q4,pbv,2.43,multiple,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2026-04-27,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q1,ev,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q2,ev,1.36,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2025-09-16,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q4,ev,4.66,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2026-04-27,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2026Q1,ev,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2026Q2,ev,1.7,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q1,debt,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q2,debt,1.36,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2025-09-16,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q4,debt,3.48,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2026-04-27,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2026Q1,debt,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2026Q2,debt,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,,2026-09-04,aggregator
Глоракс,GLRX,,MSFO,2025Q4,employees,1107.0,чел,smartlab,https://smart-lab.ru/q/GLRX/f/q/MSFO/,2026-04-27,2026-09-04,aggregator
Джи Групп,GGRP,,MSFO,2024Q4,revenue,19.9,млрд_руб,smartlab,https://smart-lab.ru/q/GGRP/f/q/MSFO/,2025-04-23,2026-09-04,aggregator
Джи Групп,GGRP,,MSFO,2025Q2,revenue,17.3,млрд_руб,smartlab,https://smart-lab.ru/q/GGRP/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
Джи Групп,GGRP,,MSFO,2026Q2,revenue,14.8,млрд_руб,smartlab,https://smart-lab.ru/q/GGRP/f/q/MSFO/,2026-08-31,2026-09-04,aggregator
Джи Групп,GGRP,,MSFO,2024Q4,operating_profit,5.14,млрд_руб,smartlab,https://smart-lab.ru/q/GGRP/f/q/MSFO/,2025-04-23,2026-09-04,aggregator
Джи Групп,GGRP,,MSFO,2025Q2,operating_profit,4.27,млрд_руб,smartlab,https://smart-lab.ru/q/GGRP/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
Джи Групп,GGRP,,MSFO,2026Q2,operating_profit,3.79,млрд_руб,smartlab,https://smart-lab.ru/q/GGRP/f/q/MSFO/,2026-08-31,2026-09-04,aggregator
Джи Групп,GGRP,,MSFO,2024Q4,net_profit,1.68,млрд_руб,smartlab,https://smart-lab.ru/q/GGRP/f/q/MSFO/,2025-04-23,2026-09-04,aggregator
Джи Групп,GGRP,,MSFO,2025Q2,net_profit,-0.413,млрд_руб,smartlab,https://smart-lab.ru/q/GGRP/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
Джи Групп,GGRP,,MSFO,2026Q2,net_profit,-0.479,млрд_руб,smartlab,https://smart-lab.ru/q/GGRP/f/q/MSFO/,2026-08-31,2026-09-04,aggregator
Джи Групп,GGRP,,MSFO,2024Q4,ocf,-19.0,млрд_руб,smartlab,https://smart-lab.ru/q/GGRP/f/q/MSFO/,2025-04-23,2026-09-04,aggregator
Джи Групп,GGRP,,MSFO,2025Q2,ocf,-8.04,млрд_руб,smartlab,https://smart-lab.ru/q/GGRP/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
Джи Групп,GGRP,,MSFO,2025Q2,interest_exp,2.49,млрд_руб,smartlab,https://smart-lab.ru/q/GGRP/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
Джи Групп,GGRP,,MSFO,2026Q2,interest_exp,3.22,млрд_руб,smartlab,https://smart-lab.ru/q/GGRP/f/q/MSFO/,2026-08-31,2026-09-04,aggregator
Джи Групп,GGRP,,MSFO,2024Q4,assets,86.9,млрд_руб,smartlab,https://smart-lab.ru/q/GGRP/f/q/MSFO/,2025-04-23,2026-09-04,aggregator
Джи Групп,GGRP,,MSFO,2025Q2,assets,93.8,млрд_руб,smartlab,https://smart-lab.ru/q/GGRP/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
Джи Групп,GGRP,,MSFO,2025Q4,assets,90.2,млрд_руб,smartlab,https://smart-lab.ru/q/GGRP/f/q/MSFO/,2026-04-23,2026-09-04,aggregator
Джи Групп,GGRP,,MSFO,2026Q2,assets,98.9,млрд_руб,smartlab,https://smart-lab.ru/q/GGRP/f/q/MSFO/,2026-08-31,2026-09-04,aggregator
Джи Групп,GGRP,,MSFO,2024Q4,debt,43.9,млрд_руб,smartlab,https://smart-lab.ru/q/GGRP/f/q/MSFO/,2025-04-23,2026-09-04,aggregator
Джи Групп,GGRP,,MSFO,2025Q2,debt,54.1,млрд_руб,smartlab,https://smart-lab.ru/q/GGRP/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
Джи Групп,GGRP,,MSFO,2025Q4,debt,49.2,млрд_руб,smartlab,https://smart-lab.ru/q/GGRP/f/q/MSFO/,2026-04-23,2026-09-04,aggregator
Джи Групп,GGRP,,MSFO,2026Q2,debt,58.5,млрд_руб,smartlab,https://smart-lab.ru/q/GGRP/f/q/MSFO/,2026-08-31,2026-09-04,aggregator
Джи Групп,GGRP,,MSFO,2024Q4,cash,34.0,млрд_руб,smartlab,https://smart-lab.ru/q/GGRP/f/q/MSFO/,2025-04-23,2026-09-04,aggregator
Джи Групп,GGRP,,MSFO,2025Q2,cash,30.4,млрд_руб,smartlab,https://smart-lab.ru/q/GGRP/f/q/MSFO/,2025-08-29,2026-09-04,aggregator
