region,month,index_value,mom_pct,n_deals
Новосибирская область,2024-09-01,157.16512,7.6904783,929
Новосибирская область,2024-10-01,158.36546,8.512954,921
Новосибирская область,2024-11-01,159.5573,9.32961,907
Новосибирская область,2024-12-01,161.16681,10.432456,1161
Новосибирская область,2025-01-01,161.2579,0.056521658,454
Новосибирская область,2025-02-01,161.47456,0.19095573,772
Новосибирская область,2025-03-01,162.60304,0.8911471,829
Новосибирская область,2025-04-01,162.0274,0.5339794,924
Новосибирская область,2025-05-01,160.85211,-0.1952595,764
Новосибирская область,2025-06-01,160.8936,-0.16951345,867
Новосибирская область,2025-07-01,162.9245,1.0906047,1054
Новосибирская область,2025-08-01,163.13672,1.2222773,960
Новосибирская область,2025-09-01,163.79286,1.6294042,950
Новосибирская область,2025-10-01,164.6854,2.183194,1073
Новосибирская область,2025-11-01,166.54803,3.338914,1638
Новосибирская область,2025-12-01,166.9132,3.565487,2050
Новосибирская область,2026-01-01,170.21045,1.9754341,1081
Новосибирская область,2026-02-01,170.13191,1.9283775,651
Новосибирская область,2026-03-01,169.32118,1.4426636,836
Новосибирская область,2026-04-01,169.30096,1.430554,888
Новосибирская область,2026-05-01,171.74176,2.8928604,789
Новосибирская область,2026-06-01,172.8101,3.5329244,1252
Новосибирская область,2026-07-01,173.41805,3.8971503,877
Омская область,2021-01-01,100,0,58
Омская область,2021-02-01,101.014336,1.0143338,77
Омская область,2021-03-01,102.489624,2.4896224,131
Омская область,2021-04-01,105.7217,5.7216997,127
Омская область,2021-05-01,109.07432,9.074321,94
Омская область,2021-06-01,113.85652,13.856521,114
Омская область,2021-07-01,116.19819,16.198193,60
Омская область,2021-08-01,116.34891,16.348906,114
Омская область,2021-09-01,121.26317,21.263168,147
Омская область,2021-10-01,124.282196,24.282196,135
Омская область,2021-11-01,125.766975,25.766973,112
Омская область,2021-12-01,129.73586,29.73585,172
Омская область,2022-01-01,133.11165,2.6020548,79
Омская область,2022-02-01,141.76265,9.270221,83
Омская область,2022-03-01,145.55879,12.1962805,163
Омская область,2022-04-01,149.31671,15.09287,37
Омская область,2022-05-01,154.77887,19.30308,39
Омская область,2022-06-01,152.7082,17.707026,47
Омская область,2022-07-01,149.40132,15.158086,46
Омская область,2022-08-01,151.99359,17.156195,87
Омская область,2022-09-01,152.27283,17.371439,126
Омская область,2022-10-01,155.7568,20.056871,94
Омская область,2022-11-01,160.90965,24.028679,202
Омская область,2022-12-01,160.8788,24.004892,259
Омская область,2023-01-01,157.86618,-1.8725989,59
Омская область,2023-02-01,160.88918,0.0064531416,117
Омская область,2023-03-01,156.33292,-2.825659,127
Омская область,2023-04-01,154.8489,-3.7480938,156
Омская область,2023-05-01,156.4087,-2.778545,150
Омская область,2023-06-01,159.61798,-0.7837087,174
Омская область,2023-07-01,161.95688,0.6701149,238
Омская область,2023-08-01,164.05846,1.976432,435
Омская область,2023-09-01,167.76758,4.2819695,458
Омская область,2023-10-01,174.34879,8.372751,352
Омская область,2023-11-01,182.23027,13.271772,399
Омская область,2023-12-01,186.87953,16.161686,324
Омская область,2024-01-01,190.29747,1.828955,123
Омская область,2024-02-01,191.33559,2.3844585,144
Омская область,2024-03-01,199.47887,6.7419634,161
Омская область,2024-04-01,200.09967,7.0741515,171
Омская область,2024-05-01,201.06407,7.5902085,254
Омская область,2024-06-01,204.95505,9.672289,256
Омская область,2024-07-01,209.38521,12.042883,100
Омская область,2024-08-01,218.99297,17.184036,257
Омская область,2024-09-01,225.59398,20.71626,180
Омская область,2024-10-01,233.58713,24.993431,161
Омская область,2024-11-01,240.8672,28.88903,160
Омская область,2024-12-01,240.29251,28.581509,142
Омская область,2025-01-01,239.95236,-0.14155716,88
Омская область,2025-02-01,243.69788,1.4171743,148
Омская область,2025-03-01,241.36186,0.44502082,141
Омская область,2025-04-01,243.62688,1.3876241,130
Омская область,2025-05-01,241.72348,0.5955078,153
Омская область,2025-06-01,242.11453,0.7582522,157
Омская область,2025-07-01,243.14545,1.1872778,161
Омская область,2025-08-01,244.07649,1.5747381,192
Омская область,2025-09-01,246.59212,2.6216388,198
Омская область,2025-10-01,247.43031,2.9704602,328
Омская область,2025-11-01,248.85306,3.562553,343
Омская область,2025-12-01,249.85281,3.9786077,356
Омская область,2026-01-01,246.83708,-1.2070022,203
Омская область,2026-02-01,247.78462,-0.8277628,104
Омская область,2026-03-01,249.26712,-0.23441163,123
Омская область,2026-04-01,251.48737,0.6542086,108
Омская область,2026-05-01,250.3674,0.20595513,152
Омская область,2026-06-01,249.60019,-0.10110575,315
Омская область,2026-07-01,247.866,-0.79519516,222
Оренбургская область,2021-01-01,100,0,221
Оренбургская область,2021-02-01,100.63804,0.63804,290
Оренбургская область,2021-03-01,100.781586,0.78158593,555
Оренбургская область,2021-04-01,102.44252,2.4425185,464
Оренбургская область,2021-05-01,104.864655,4.8646555,367
Оренбургская область,2021-06-01,107.27141,7.2714076,409
Оренбургская область,2021-07-01,107.88335,7.883346,332
Оренбургская область,2021-08-01,108.47312,8.473118,326
Оренбургская область,2021-09-01,108.81865,8.818652,443
Оренбургская область,2021-10-01,109.06515,9.065145,569
Оренбургская область,2021-11-01,111.05311,11.053109,488
Оренбургская область,2021-12-01,111.26991,11.269911,503
Оренбургская область,2022-01-01,113.66524,2.1527152,187
Оренбургская область,2022-02-01,113.66047,2.1484308,382
Оренбургская область,2022-03-01,119.65672,7.5373616,860
Оренбургская область,2022-04-01,124.142815,11.569076,165
Оренбургская область,2022-05-01,124.47285,11.865682,78
Оренбургская область,2022-06-01,124.81837,12.17621,97
Оренбургская область,2022-07-01,125.40776,12.705903,159
Оренбургская область,2022-08-01,125.43002,12.725914,162
Оренбургская область,2022-09-01,125.251236,12.565233,155
Оренбургская область,2022-10-01,125.432014,12.727706,178
Оренбургская область,2022-11-01,125.54855,12.83244,175
Оренбургская область,2022-12-01,125.50009,12.788888,434
Оренбургская область,2023-01-01,125.14426,-0.28353798,60
Оренбургская область,2023-02-01,125.336624,-0.13025843,133
Оренбургская область,2023-03-01,126.11914,0.4932645,269
Оренбургская область,2023-04-01,126.03572,0.42679206,300
Оренбургская область,2023-05-01,126.662735,0.92640406,271
Оренбургская область,2023-06-01,126.394005,0.71227986,273
Оренбургская область,2023-07-01,126.613716,0.88734806,357
Оренбургская область,2023-08-01,127.47868,1.5765607,459
Оренбургская область,2023-09-01,128.30539,2.2352936,641
Оренбургская область,2023-10-01,130.04204,3.619074,426
Оренбургская область,2023-11-01,130.47365,3.9629924,511
Оренбургская область,2023-12-01,130.54385,4.0189333,538
Оренбургская область,2024-01-01,131.17374,0.482496,129
Оренбургская область,2024-02-01,131.39766,0.6540332,199
Оренбургская область,2024-03-01,132.51428,1.5093995,339
Оренбургская область,2024-04-01,133.94931,2.6086636,260
Оренбургская область,2024-05-01,135.21616,3.579104,366
Оренбургская область,2024-06-01,135.65817,3.917702,635
Оренбургская область,2024-07-01,135.45938,3.7654228,135
Оренбургская область,2024-08-01,137.25876,5.1437907,277
Оренбургская область,2024-09-01,138.28587,5.9305825,295
Оренбургская область,2024-10-01,138.36581,5.9918156,293
Оренбургская область,2024-11-01,139.94925,7.2047687,221
Оренбургская область,2024-12-01,140.62463,7.7221327,309
Оренбургская область,2025-01-01,141.88635,0.8972324,126
Оренбургская область,2025-02-01,140.17085,-0.32269102,256
Оренбургская область,2025-03-01,140.98372,0.255354,232
Оренбургская область,2025-04-01,142.41367,1.2722026,263
Оренбургская область,2025-05-01,142.07294,1.0299107,323
Оренбургская область,2025-06-01,142.20424,1.1232773,267
Оренбургская область,2025-07-01,142.02211,0.99376476,282
Оренбургская область,2025-08-01,142.4671,1.3102016,351
Оренбургская область,2025-09-01,143.03842,1.7164799,297
Оренбургская область,2025-10-01,143.31802,1.9153117,439
Оренбургская область,2025-11-01,143.29816,1.9011825,557
Оренбургская область,2025-12-01,144.55457,2.7946243,723
Оренбургская область,2026-01-01,145.67343,0.7740158,495
Оренбургская область,2026-02-01,149.85582,3.6673036,163
Оренбургская область,2026-03-01,150.45822,4.084033,207
Оренбургская область,2026-04-01,150.78433,4.309635,186
Оренбургская область,2026-05-01,151.46742,4.7821827,220
Оренбургская область,2026-06-01,150.8087,4.3264866,325
Оренбургская область,2026-07-01,150.064,3.8113222,266
Орловская область,2021-01-01,100,0,206
Орловская область,2021-02-01,100.236374,0.23637627,207
Орловская область,2021-03-01,104.34453,4.3445315,199
Орловская область,2021-04-01,106.996445,6.9964414,189
Орловская область,2021-05-01,109.83415,9.83415,156
Орловская область,2021-06-01,111.169266,11.169266,575
Орловская область,2021-07-01,112.19665,12.196651,105
Орловская область,2021-08-01,113.63405,13.634048,133
Орловская область,2021-09-01,116.11601,16.116013,174
Орловская область,2021-10-01,116.909515,16.909515,179
Орловская область,2021-11-01,119.5476,19.547596,223
Орловская область,2021-12-01,120.06641,20.066408,284
Орловская область,2022-01-01,121.95773,1.5752316,183
Орловская область,2022-02-01,127.09174,5.851208,235
Орловская область,2022-03-01,131.49193,9.516,348
Орловская область,2022-04-01,137.26881,14.327403,81
Орловская область,2022-05-01,140.34775,16.891764,49
Орловская область,2022-06-01,140.90428,17.355288,52
Орловская область,2022-07-01,141.11102,17.527477,132
Орловская область,2022-08-01,145.39865,21.098522,119
Орловская область,2022-09-01,144.70894,20.524086,104
Орловская область,2022-10-01,144.03455,19.962402,88
Орловская область,2022-11-01,145.45192,21.14289,104
Орловская область,2022-12-01,146.01501,21.611874,164
Орловская область,2023-01-01,149.8329,2.614725,68
Орловская область,2023-02-01,148.38977,1.6263852,120
Орловская область,2023-03-01,150.43524,3.0272424,145
Орловская область,2023-04-01,154.7753,5.999579,111
Орловская область,2023-05-01,156.25645,7.0139627,92
Орловская область,2023-06-01,157.44228,7.8260946,97
Орловская область,2023-07-01,160.0696,9.625443,114
Орловская область,2023-08-01,164.40067,12.591624,171
Орловская область,2023-09-01,168.33685,15.287368,253
Орловская область,2023-10-01,175.58202,20.249298,249
Орловская область,2023-11-01,178.17448,22.024773,181
Орловская область,2023-12-01,180.49503,23.614021,200
Орловская область,2024-01-01,180.13564,-0.19911568,71
Орловская область,2024-02-01,181.19559,0.38813758,99
Орловская область,2024-03-01,179.98694,-0.28149536,118
Орловская область,2024-04-01,183.11823,1.4533391,117
Орловская область,2024-05-01,182.85808,1.3092079,157
Орловская область,2024-06-01,182.52351,1.123846,305
Орловская область,2024-07-01,181.89272,0.7743683,52
Орловская область,2024-08-01,181.60767,0.6164379,104
Орловская область,2024-09-01,183.72787,1.7911,89
Орловская область,2024-10-01,186.19812,3.1596947,98
Орловская область,2024-11-01,188.25548,4.299536,108
Орловская область,2024-12-01,188.3725,4.364371,127
Орловская область,2025-01-01,187.49379,-0.46647185,61
Орловская область,2025-02-01,193.46988,2.7060122,106
Орловская область,2025-03-01,199.73878,6.033943,98
Орловская область,2025-04-01,200.41281,6.3917623,84
Орловская область,2025-05-01,193.63925,2.795924,69
Орловская область,2025-06-01,198.92107,5.5998507,88
Орловская область,2025-07-01,197.68585,4.944121,51
Орловская область,2025-08-01,201.94531,7.205306,79
Орловская область,2025-09-01,204.04413,8.31949,96
Орловская область,2025-10-01,202.5794,7.541924,99
Орловская область,2025-11-01,202.27853,7.3821993,126
Орловская область,2025-12-01,201.6573,7.0524154,215
Орловская область,2026-01-01,202.7613,0.54746354,85
Орловская область,2026-02-01,202.85384,0.59334797,46
Орловская область,2026-03-01,207.87758,3.0845764,59
Орловская область,2026-04-01,207.9056,3.0984714,72
Орловская область,2026-05-01,213.35635,5.8014507,68
Орловская область,2026-06-01,212.46411,5.3589964,117
Орловская область,2026-07-01,214.39326,6.315645,60
Пензенская область,2021-01-01,100,0,379
Пензенская область,2021-02-01,100.54285,0.54284817,572
Пензенская область,2021-03-01,102.29285,2.2928476,504
Пензенская область,2021-04-01,103.176926,3.1769283,482
Пензенская область,2021-05-01,103.94363,3.9436228,516
Пензенская область,2021-06-01,105.754005,5.754005,645
Пензенская область,2021-07-01,106.71278,6.712787,309
Пензенская область,2021-08-01,106.96725,6.967247,446
Пензенская область,2021-09-01,108.23306,8.233064,473
Пензенская область,2021-10-01,109.61364,9.613639,453
Пензенская область,2021-11-01,111.709885,11.709883,736
Пензенская область,2021-12-01,114.63354,14.63354,866
Пензенская область,2022-01-01,117.8458,2.8022003,443
Пензенская область,2022-02-01,119.768814,4.479734,556
Пензенская область,2022-03-01,126.6745,10.503869,770
Пензенская область,2022-04-01,130.53514,13.871679,192
Пензенская область,2022-05-01,130.73586,14.046779,108
Пензенская область,2022-06-01,130.5908,13.920241,192
Пензенская область,2022-07-01,130.31696,13.68135,242
Пензенская область,2022-08-01,129.64023,13.091006,328
Пензенская область,2022-09-01,130.90088,14.190729,375
Пензенская область,2022-10-01,128.14221,11.784218,264
Пензенская область,2022-11-01,128.1364,11.779144,368
Пензенская область,2022-12-01,129.69064,13.134986,541
Пензенская область,2023-01-01,130.21977,0.40799493,208
Пензенская область,2023-02-01,130.59993,0.70112693,366
Пензенская область,2023-03-01,129.82687,0.105049804,467
Пензенская область,2023-04-01,131.90607,1.7082456,405
Пензенская область,2023-05-01,130.20844,0.39925772,546
Пензенская область,2023-06-01,130.46167,0.5945148,460
Пензенская область,2023-07-01,132.66905,2.296551,494
Пензенская область,2023-08-01,133.5051,2.9411974,710
Пензенская область,2023-09-01,134.64636,3.8211832,734
Пензенская область,2023-10-01,135.64604,4.5920095,674
Пензенская область,2023-11-01,138.15538,6.5268655,760
Пензенская область,2023-12-01,140.49716,8.332533,776
Пензенская область,2024-01-01,141.17467,0.48222366,196
Пензенская область,2024-02-01,141.88788,0.98986256,287
Пензенская область,2024-03-01,142.40465,1.3576783,435
Пензенская область,2024-04-01,143.5312,2.1595137,429
Пензенская область,2024-05-01,144.38377,2.7663379,594
Пензенская область,2024-06-01,145.59433,3.6279526,824
Пензенская область,2024-07-01,145.72011,3.7174823,217
Пензенская область,2024-08-01,145.86263,3.8189209,280
Пензенская область,2024-09-01,146.61897,4.3572507,348
Пензенская область,2024-10-01,145.8881,3.837053,336
Пензенская область,2024-11-01,148.56238,5.7404876,561
Пензенская область,2024-12-01,149.22005,6.208586,481
Пензенская область,2025-01-01,151.00978,1.1993986,290
Пензенская область,2025-02-01,151.70444,1.6649216,383
Пензенская область,2025-03-01,153.46983,2.848006,342
Пензенская область,2025-04-01,151.79536,1.7258534,405
Пензенская область,2025-05-01,152.01445,1.872681,309
Пензенская область,2025-06-01,153.24695,2.6986372,349
Пензенская область,2025-07-01,153.36977,2.7809474,377
Пензенская область,2025-08-01,154.18301,3.325944,386
Пензенская область,2025-09-01,155.86607,4.4538493,427
Пензенская область,2025-10-01,156.99112,5.2077923,483
Пензенская область,2025-11-01,159.18153,6.6757083,772
Пензенская область,2025-12-01,160.78389,7.749532,791
Пензенская область,2026-01-01,163.14705,1.469766,471
Пензенская область,2026-02-01,163.17622,1.4879094,273
Пензенская область,2026-03-01,163.53224,1.7093369,335
Пензенская область,2026-04-01,165.81836,3.1311998,344
Пензенская область,2026-05-01,164.57692,2.359081,373
Пензенская область,2026-06-01,165.06763,2.6642764,529
Пензенская область,2026-07-01,168.41731,4.747621,389
Пермский край,2021-01-01,100,0,460
Пермский край,2021-02-01,101.06417,1.0641698,648
Пермский край,2021-03-01,102.864044,2.8640432,933
Пермский край,2021-04-01,104.40046,4.4004617,1035
Пермский край,2021-05-01,106.10328,6.1032815,671
Пермский край,2021-06-01,107.18859,7.1885924,1204
Пермский край,2021-07-01,108.1673,8.1673,544
Пермский край,2021-08-01,107.81777,7.817775,805
Пермский край,2021-09-01,108.71561,8.715605,828
Пермский край,2021-10-01,111.004585,11.004581,828
Пермский край,2021-11-01,111.807915,11.807914,1019
Пермский край,2021-12-01,113.80651,13.806511,1222
Пермский край,2022-01-01,116.342476,2.2283158,658
Пермский край,2022-02-01,119.355034,4.8753996,816
Пермский край,2022-03-01,127.31284,11.8678,1163
Пермский край,2022-04-01,132.32379,16.270851,225
Пермский край,2022-05-01,133.18292,17.02575,155
Пермский край,2022-06-01,134.03644,17.775726,308
Пермский край,2022-07-01,132.56213,16.48027,340
Пермский край,2022-08-01,133.61586,17.406168,504
Пермский край,2022-09-01,134.37679,18.074776,625
Пермский край,2022-10-01,134.96466,18.59134,513
Пермский край,2022-11-01,135.35443,18.933815,720
Пермский край,2022-12-01,135.66983,19.210955,1119
Пермский край,2023-01-01,136.4725,0.5916407,360
Пермский край,2023-02-01,136.71138,0.76771355,669
Пермский край,2023-03-01,138.19452,1.8609113,792
Пермский край,2023-04-01,139.08644,2.518329,786
Пермский край,2023-05-01,140.13107,3.2883093,788
Пермский край,2023-06-01,141.33548,4.176054,825
Пермский край,2023-07-01,142.85936,5.299284,969
Пермский край,2023-08-01,144.68483,6.644807,1548
Пермский край,2023-09-01,148.23573,9.262123,1775
Пермский край,2023-10-01,153.65454,13.256232,1235
Пермский край,2023-11-01,155.34341,14.501076,1317
Пермский край,2023-12-01,157.69217,16.23231,1308
Пермский край,2024-01-01,159.23398,0.97773194,404
Пермский край,2024-02-01,160.90765,2.039083,564
Пермский край,2024-03-01,163.54175,3.7094908,751
Пермский край,2024-04-01,164.42969,4.2725725,781
Пермский край,2024-05-01,167.08899,5.9589562,1017
Пермский край,2024-06-01,168.71373,6.989289,1384
Пермский край,2024-07-01,169.10942,7.2402096,309
Пермский край,2024-08-01,169.6184,7.5629773,531
Пермский край,2024-09-01,170.63065,8.204895,659
Пермский край,2024-10-01,172.12001,9.14937,681
Пермский край,2024-11-01,172.71144,9.524423,620
Пермский край,2024-12-01,174.25003,10.500114,731
Пермский край,2025-01-01,174.24803,-0.0011537703,406
Пермский край,2025-02-01,179.47226,2.9969726,671
Пермский край,2025-03-01,181.43604,4.1239576,675
Пермский край,2025-04-01,184.60292,5.9413934,685
Пермский край,2025-05-01,184.45831,5.858405,607
Пермский край,2025-06-01,185.31819,6.3518825,583
Пермский край,2025-07-01,186.45712,7.005497,753
Пермский край,2025-08-01,188.56691,8.216283,767
Пермский край,2025-09-01,187.41907,7.557548,828
Пермский край,2025-10-01,189.47153,8.735428,1065
Пермский край,2025-11-01,191.78865,10.065202,1266
Пермский край,2025-12-01,194.37141,11.547421,1905
Пермский край,2026-01-01,198.31898,2.0309389,1196
Пермский край,2026-02-01,199.28693,2.5289237,560
Пермский край,2026-03-01,201.56197,3.6993852,673
Пермский край,2026-04-01,202.07481,3.9632323,724
Пермский край,2026-05-01,203.27718,4.581826,600
Пермский край,2026-06-01,202.56573,4.215802,980
Пермский край,2026-07-01,205.634,5.7943587,780
Приморский край,2021-01-01,100,0,335
Приморский край,2021-02-01,100.143616,0.1436154,607
Приморский край,2021-03-01,101.53916,1.5391597,771
Приморский край,2021-04-01,102.953705,2.953706,570
Приморский край,2021-05-01,102.79603,2.7960248,423
Приморский край,2021-06-01,105.903145,5.9031415,626
Приморский край,2021-07-01,106.91369,6.9136906,485
Приморский край,2021-08-01,110.94184,10.941838,513
Приморский край,2021-09-01,109.68891,9.688915,724
Приморский край,2021-10-01,111.99961,11.999613,809
Приморский край,2021-11-01,113.76949,13.76949,732
Приморский край,2021-12-01,115.236496,15.236499,919
Приморский край,2022-01-01,117.261505,1.7572643,545
Приморский край,2022-02-01,119.01137,3.2757583,712
Приморский край,2022-03-01,121.94823,5.824306,1336
Приморский край,2022-04-01,124.92446,8.407029,526
Приморский край,2022-05-01,126.552055,9.819424,282
Приморский край,2022-06-01,126.27256,9.576881,305
Приморский край,2022-07-01,126.85363,10.0811205,374
Приморский край,2022-08-01,128.69977,11.683169,592
Приморский край,2022-09-01,129.98854,12.801533,603
Приморский край,2022-10-01,129.63882,12.498061,519
Приморский край,2022-11-01,129.10945,12.038683,649
Приморский край,2022-12-01,129.12608,12.053117,742
Приморский край,2023-01-01,130.33112,0.93321365,344
Приморский край,2023-02-01,129.2914,0.12802313,526
Приморский край,2023-03-01,130.38933,0.9783023,755
Приморский край,2023-04-01,130.77289,1.2753468,713
Приморский край,2023-05-01,131.6666,1.9674586,614
Приморский край,2023-06-01,131.67499,1.9739655,665
Приморский край,2023-07-01,132.44185,2.5678425,699
Приморский край,2023-08-01,133.93732,3.7259972,1066
Приморский край,2023-09-01,136.38556,5.6220026,1310
Приморский край,2023-10-01,138.12338,6.967833,1074
Приморский край,2023-11-01,139.40121,7.957434,1149
Приморский край,2023-12-01,139.38899,7.947975,1400
Приморский край,2024-01-01,139.43533,0.033242825,435
Приморский край,2024-02-01,140.95181,1.1211898,580
Приморский край,2024-03-01,141.18236,1.2865858,865
Приморский край,2024-04-01,142.53659,2.2581391,824
Приморский край,2024-05-01,142.96257,2.563743,1019
Приморский край,2024-06-01,144.32297,3.539714,1501
Приморский край,2024-07-01,144.48518,3.6560905,764
Приморский край,2024-08-01,145.79947,4.598976,774
Приморский край,2024-09-01,146.02339,4.7596297,803
Приморский край,2024-10-01,148.13017,6.2710624,784
Приморский край,2024-11-01,149.66188,7.369936,853
Приморский край,2024-12-01,151.35648,8.585672,1157
Приморский край,2025-01-01,151.50252,0.096482314,441
Приморский край,2025-02-01,152.60307,0.8236111,720
Приморский край,2025-03-01,154.96886,2.3866642,736
Приморский край,2025-04-01,154.96019,2.3809464,693
Приморский край,2025-05-01,155.28236,2.5938025,678
Приморский край,2025-06-01,156.14197,3.161729,774
Приморский край,2025-07-01,155.45717,2.7092924,764
Приморский край,2025-08-01,156.03374,3.0902243,739
Приморский край,2025-09-01,156.02876,3.0869403,767
Приморский край,2025-10-01,157.4938,4.0548844,899
Приморский край,2025-11-01,160.2818,5.8968854,1006
Приморский край,2025-12-01,160.35612,5.9459963,1219
Приморский край,2026-01-01,161.39034,0.6449386,639
Приморский край,2026-02-01,162.22034,1.162539,727
Приморский край,2026-03-01,165.04834,2.9261134,853
Приморский край,2026-04-01,164.81075,2.7779472,773
Приморский край,2026-05-01,166.90225,4.0822425,625
Приморский край,2026-06-01,167.34573,4.3587985,717
Приморский край,2026-07-01,168.90428,5.3307257,671
Псковская область,2021-01-01,100,0,80
Псковская область,2021-02-01,100.971405,0.9714082,125
Псковская область,2021-03-01,102.61376,2.6137652,164
Псковская область,2021-04-01,104.327896,4.327896,159
Псковская область,2021-05-01,106.30748,6.30748,144
Псковская область,2021-06-01,106.65341,6.653415,227
Псковская область,2021-07-01,109.35306,9.353057,118
Псковская область,2021-08-01,111.95597,11.955972,134
Псковская область,2021-09-01,114.1753,14.1753025,133
Псковская область,2021-10-01,117.62458,17.624578,141
Псковская область,2021-11-01,118.261345,18.261343,209
Псковская область,2021-12-01,120.82511,20.825113,198
Псковская область,2022-01-01,125.964485,4.253561,116
Псковская область,2022-02-01,122.88294,1.7031448,129
Псковская область,2022-03-01,124.10615,2.7155218,189
Псковская область,2022-04-01,125.51994,3.885643,51
Псковская область,2022-05-01,126.58599,4.767945,23
Псковская область,2022-06-01,137.59048,13.875729,32
Псковская область,2022-07-01,136.9669,13.359628,35
Псковская область,2022-08-01,141.6777,17.258484,60
Псковская область,2022-09-01,139.88643,15.77596,63
Псковская область,2022-10-01,140.84009,16.565243,71
Псковская область,2022-11-01,137.44893,13.758571,82
Псковская область,2022-12-01,138.01451,14.226682,173
Псковская область,2023-01-01,138.43144,0.30208373,127
Псковская область,2023-02-01,139.24852,0.89411134,160
Псковская область,2023-03-01,138.6242,0.44175476,145
Псковская область,2023-04-01,140.60782,1.8790034,132
Псковская область,2023-05-01,140.06406,1.4850191,142
Псковская область,2023-06-01,140.13368,1.5354594,151
Псковская область,2023-07-01,139.12866,0.8072695,140
Псковская область,2023-08-01,140.61444,1.8838065,244
Псковская область,2023-09-01,142.09097,2.9536393,308
Псковская область,2023-10-01,143.1577,3.7265515,293
Псковская область,2023-11-01,145.68158,5.5552583,313
Псковская область,2023-12-01,147.52348,6.889835,220
Псковская область,2024-01-01,150.84337,2.2504058,117
Псковская область,2024-02-01,154.62361,4.8128705,151
Псковская область,2024-03-01,153.17958,3.8340268,119
Псковская область,2024-04-01,151.24501,2.5226572,166
Псковская область,2024-05-01,150.81216,2.2292578,209
Псковская область,2024-06-01,153.80772,4.259817,258
Псковская область,2024-07-01,155.76303,5.5852427,109
Псковская область,2024-08-01,154.87245,4.981551,175
Псковская область,2024-09-01,154.80476,4.9356666,121
Псковская область,2024-10-01,154.4231,4.6769495,82
Псковская область,2024-11-01,159.75331,8.290079,92
Псковская область,2024-12-01,161.27237,9.319785,99
Псковская область,2025-01-01,160.14424,-0.6995132,60
Псковская область,2025-02-01,161.19058,-0.050712705,114
Псковская область,2025-03-01,165.74239,2.7717214,102
Псковская область,2025-04-01,167.09189,3.608503,111
Псковская область,2025-05-01,165.41606,2.5693793,99
Псковская область,2025-06-01,165.7446,2.7730944,82
Псковская область,2025-07-01,164.30193,1.878535,129
Псковская область,2025-08-01,164.68513,2.1161535,163
Псковская область,2025-09-01,164.73271,2.1456509,134
Псковская область,2025-10-01,166.24101,3.0809073,168
Псковская область,2025-11-01,166.91797,3.5006664,218
Псковская область,2025-12-01,167.73325,4.0061955,301
Псковская область,2026-01-01,169.5856,1.1043426,168
Псковская область,2026-02-01,171.30443,2.1290786,111
Псковская область,2026-03-01,173.7516,3.588046,133
Псковская область,2026-04-01,175.83026,4.8273125,109
Псковская область,2026-05-01,175.45848,4.6056676,106
Псковская область,2026-06-01,175.74863,4.77865,131
Псковская область,2026-07-01,175.36034,4.5471487,136
Республика Адыгея,2021-01-01,100,0,90
Республика Адыгея,2021-02-01,101.3681,1.3681037,171
Республика Адыгея,2021-03-01,105.02661,5.0266104,333
Республика Адыгея,2021-04-01,114.18255,14.182547,328
Республика Адыгея,2021-05-01,126.59021,26.590208,308
Республика Адыгея,2021-06-01,131.05316,31.053156,460
Республика Адыгея,2021-07-01,146.41374,46.413734,174
Республика Адыгея,2021-08-01,154.89157,54.89157,147
Республика Адыгея,2021-09-01,166.1006,66.1006,115
Республика Адыгея,2021-10-01,163.4643,63.46429,95
Республика Адыгея,2021-11-01,163.20653,63.20653,101
Республика Адыгея,2021-12-01,162.43163,62.431618,121
Республика Адыгея,2022-01-01,165.36186,1.8039834,61
Республика Адыгея,2022-02-01,171.73315,5.7264323,116
Республика Адыгея,2022-03-01,170.1915,4.7773247,176
Республика Адыгея,2022-04-01,172.33597,6.0975466,85
Республика Адыгея,2022-05-01,185.11984,13.967861,28
Республика Адыгея,2022-06-01,185.12889,13.973436,58
Республика Адыгея,2022-07-01,186.32626,14.710585,110
Республика Адыгея,2022-08-01,191.0836,17.639418,90
Республика Адыгея,2022-09-01,194.77116,19.909634,105
Республика Адыгея,2022-10-01,197.38681,21.519945,84
Республика Адыгея,2022-11-01,198.98044,22.501055,155
Республика Адыгея,2022-12-01,203.0475,25.004913,250
Республика Адыгея,2023-01-01,199.59932,-1.6982137,86
Республика Адыгея,2023-02-01,201.18127,-0.9191105,96
Республика Адыгея,2023-03-01,191.30898,-5.781174,136
Республика Адыгея,2023-04-01,186.99727,-7.90467,70
Республика Адыгея,2023-05-01,190.53194,-6.163862,99
Республика Адыгея,2023-06-01,189.17247,-6.8333926,138
Республика Адыгея,2023-07-01,190.24673,-6.3043194,130
Республика Адыгея,2023-08-01,191.90842,-5.4859533,268
Республика Адыгея,2023-09-01,197.25989,-2.8503737,346
Республика Адыгея,2023-10-01,210.43185,3.6367595,394
Республика Адыгея,2023-11-01,211.89674,4.3582153,520
Республика Адыгея,2023-12-01,214.02661,5.4071603,499
Республика Адыгея,2024-01-01,217.6285,1.6829127,132
Республика Адыгея,2024-02-01,227.88806,6.4765124,135
Республика Адыгея,2024-03-01,227.32643,6.2141004,214
Республика Адыгея,2024-04-01,236.71634,10.60136,198
Республика Адыгея,2024-05-01,240.251,12.252866,246
Республика Адыгея,2024-06-01,240.39873,12.321887,393
Республика Адыгея,2024-07-01,242.41937,13.265999,157
