GLOBALEVENTID,SQLDATE,Actor1Code,Actor1Name,Actor1CountryCode,Actor2Code,Actor2Name,Actor2CountryCode,IsRootEvent,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,THEMES,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1319835443,20260825,RUS,RUSSIA,RUS,GBR,BRITAIN,GBR,0,111,11,3,-2.0,1,1,1,-2.37885462555067,,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667
1319835444,20260825,RUS,RUSSIA,RUS,GBR,UNITED KINGDOM,GBR,1,138,13,3,-7.0,10,2,10,-2.73641703377387,,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319835445,20260825,RUS,RUSSIA,RUS,GBR,UNITED KINGDOM,GBR,1,138,13,3,-7.0,2,1,2,-2.37885462555067,,UP,1,Ukraine,UP,UP,,49,32
1319835446,20260825,RUS,RUSSIA,RUS,GOV,SECURITY COUNCIL,,0,129,12,3,-5.0,1,1,1,-8.75816993464048,,-17505,4,"Darfur, Gharb Darfur, Sudan",SU,SU47,37140,13.5,23.5
1319835447,20260825,RUS,RUSSIA,RUS,GOV,SECURITY COUNCIL,,0,129,12,3,-5.0,4,1,4,-8.75816993464048,,RS,4,"Darfur, Gharb Darfur, Sudan",SU,SU47,37140,13.5,23.5
1319835448,20260825,RUS,RUSSIA,RUS,MIL,MILITARY,,1,130,13,3,-4.4,1,1,1,-2.37885462555067,,-2601889,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319835449,20260825,RUS,RUSSIA,RUS,UKR,KYIV,UKR,0,072,07,2,8.3,10,1,10,-4.74777448071217,,-1044367,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319835450,20260825,RUSMED,RUSSIA,RUS,GBR,BRITAIN,GBR,0,112,11,3,-2.0,1,1,1,-2.37885462555067,,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319835520,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,020,02,1,3.0,1,1,1,-2.37885462555067,,-2960561,1,Ukraine,UP,UP,,49,32
1319835521,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,060,06,2,6.0,2,1,2,-2.37885462555067,,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319836546,20250825,USA,THE US,USA,RUS,RUSSIA,RUS,0,061,06,2,6.4,4,1,4,-5.96833130328867,,RS,4,"Mundra, Madhya Pradesh, India",IN,IN35,17744,23.9833,78.4833
1319836547,20250825,USA,THE US,USA,RUS,RUSSIA,RUS,0,061,06,2,6.4,1,1,1,-5.96833130328867,,-2105080,4,"Mundra, Madhya Pradesh, India",IN,IN35,17744,23.9833,78.4833
1319836710,20260825,AFREDU,AFRICA,AFR,RUS,RUSSIA,RUS,0,042,04,1,1.9,1,1,1,-1.03016924208977,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319836711,20260825,AFREDU,AFRICA,AFR,RUS,RUSSIA,RUS,0,042,04,1,1.9,1,1,1,-1.03016924208977,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319836737,20260825,BLR,MINSK,BLR,RUS,RUSSIA,RUS,1,030,03,1,4.0,8,1,8,2.58620689655173,,-1946324,4,"Minsk, Belarus (general), Belarus",BO,BO00,5840,53.9,27.5667
1319836961,20260825,EUR,EUROPE,EUR,RUS,RUSSIA,RUS,0,032,03,1,4.5,3,1,3,-2.41545893719807,,-2960561,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319836962,20260825,EUR,EUROPE,EUR,RUS,RUSSIA,RUS,0,051,05,1,3.4,3,1,3,-2.41545893719807,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319837171,20260825,GOV,ADMINISTRATION,,RUS,RUSSIA,RUS,0,112,11,3,-2.0,2,1,2,-2.41545893719807,,-2960561,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319837172,20260825,GOV,ADMINISTRATION,,RUS,MOSCOW,RUS,0,112,11,3,-2.0,4,1,4,-2.41545893719807,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319837235,20260825,IGOWSTNAT,NATO,WST,RUS,RUSSIA,RUS,0,046,04,1,7.0,2,1,2,-1.78571428571428,,-2960561,4,"Stockholm, Stockholm, Sweden",SW,SW26,26170,59.3333,18.05
1319837236,20260825,IGOWSTNAT,NATO,WST,RUS,RUSSIA,RUS,0,046,04,1,7.0,8,1,8,-1.78571428571428,,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319837401,20260825,LBR,LIBERIAN,LBR,RUS,RUSSIA,RUS,1,010,01,1,0.0,1,1,1,-1.03016924208977,,-2266494,4,"Dakar, Dakar, Senegal",SG,SG01,,14.7367,-17.6339
1319837402,20260825,LBR,LIBERIAN,LBR,RUS,RUSSIA,RUS,1,010,01,1,0.0,1,1,1,-1.03016924208977,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319837625,20260825,RUS,RUSSIA,RUS,,,,0,010,01,1,0.0,1,1,1,-2.41545893719807,,,4,"Vnukovo, Kostromskaya Oblast', Russia",RS,RS37,25114,58.651,41.858
1319837626,20260825,RUS,RUSSIAN,RUS,,,,0,020,02,1,3.0,2,1,2,-1.03016924208977,,,4,"Monrovia, Montserrado, Liberia",LI,LI14,147290,6.31056,-10.8047
1319837627,20260825,RUS,RUSSIA,RUS,,,,0,030,03,1,4.0,2,1,2,-2.41545893719807,,,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319837628,20260825,RUS,RUSSIA,RUS,,,,0,030,03,1,4.0,8,1,8,-2.41545893719807,,,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319837629,20260825,RUS,RUSSIAN,RUS,,,,1,036,03,1,4.0,3,1,3,-1.58730158730158,,,1,Indonesia,ID,ID,,-5,120
1319837630,20260825,RUS,RUSSIAN,RUS,,,,0,194,19,4,-10.0,2,1,2,-2.41545893719807,,,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319837631,20260825,RUS,RUSSIA,RUS,AFREDU,AFRICA,AFR,0,043,04,1,2.8,1,1,1,-1.03016924208977,,-1044367,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319837632,20260825,RUS,RUSSIA,RUS,AFREDU,AFRICA,AFR,0,043,04,1,2.8,1,1,1,-1.03016924208977,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319837633,20260825,RUS,RUSSIAN,RUS,AFREDU,AFRICA,AFR,0,051,05,1,3.4,2,1,2,-1.03016924208977,,-2960561,4,"Monrovia, Montserrado, Liberia",LI,LI14,147290,6.31056,-10.8047
1319837634,20260825,RUS,RUSSIAN,RUS,AFREDU,AFRICA,AFR,0,051,05,1,3.4,2,1,2,-1.03016924208977,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319837635,20260825,RUS,RUSSIA,RUS,ARMCVL,ARMENIA,ARM,1,120,12,3,-4.0,10,1,10,1.40845070422535,,TU,1,Turkey,TU,TU,,39.059012,34.911546
1319837636,20260825,RUS,RUSSIA,RUS,CHN,CHINESE,CHN,1,190,19,4,-10.0,10,1,10,-6.33484162895928,,CH,1,China,CH,CH,,35,105
1319837637,20260825,RUS,RUSSIA,RUS,CVL,CIVILIAN,,0,182,18,4,-9.5,4,1,4,-2.41545893719807,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319837638,20260825,RUS,RUSSIA,RUS,CVL,CIVILIAN,,0,182,18,4,-9.5,1,1,1,-2.41545893719807,,-2960561,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319837639,20260825,RUS,RUSSIA,RUS,DEUSPY,GERMANY,DEU,1,130,13,3,-4.4,10,1,10,-4.44444444444445,,GM,1,Germany,GM,GM,,51.5,10.5
1319837640,20260825,RUS,RUSSIAN,RUS,EUR,EUROPE,EUR,0,160,16,4,-4.0,1,1,1,-2.41545893719807,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319837641,20260825,RUS,RUSSIA,RUS,IGOWSTNAT,NATO,WST,0,046,04,1,7.0,2,1,2,-1.78571428571428,,-2524279,4,"Stockholm, Stockholm, Sweden",SW,SW26,26170,59.3333,18.05
1319837642,20260825,RUS,RUSSIA,RUS,IGOWSTNAT,NATO,WST,0,046,04,1,7.0,8,1,8,-1.78571428571428,,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319837643,20260825,RUS,RUSSIA,RUS,LAB,WORKER,,1,193,19,4,-10.0,10,1,10,-6.33484162895928,,CH,1,China,CH,CH,,35,105
1319837644,20260825,RUS,RUSSIAN,RUS,RUSGOV,RUSSIA,RUS,0,026,02,1,4.0,2,1,2,2.58620689655173,,RS,1,Russia,RS,RS,,60,100
1319837645,20260825,RUS,RUSSIAN,RUS,RUSGOV,RUSSIA,RUS,0,036,03,1,4.0,2,1,2,2.58620689655173,,RS,1,Russia,RS,RS,,60,100
1319837646,20260825,RUS,RUSSIAN,RUS,UKR,UKRAINIAN,UKR,1,012,01,1,-0.4,1,1,1,-1.44927536231884,,-1038077,4,"Donbass, Ukraine (general), Ukraine",UP,UP00,25090,48.5,38.5
1319837647,20260825,RUS,RUSSIAN,RUS,UKR,UKRAINIAN,UKR,1,012,01,1,-0.4,1,1,1,-1.44927536231884,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319837648,20260825,RUS,RUSSIAN,RUS,UKR,UKRAINIAN,UKR,1,036,03,1,4.0,1,1,1,-1.44927536231884,,-1038077,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319837649,20260825,RUS,RUSSIAN,RUS,UKR,UKRAINIAN,UKR,1,036,03,1,4.0,1,1,1,-1.44927536231884,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319837650,20260825,RUSGOV,RUSSIAN,RUS,,,,0,020,02,1,3.0,3,1,3,-1.03016924208977,,,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319837651,20260825,RUSGOV,RUSSIAN,RUS,RUSGOV,RUSSIAN,RUS,0,026,02,1,4.0,12,1,6,2.58620689655173,,RS,1,Russia,RS,RS,,60,100
1319837652,20260825,RUSGOV,RUSSIAN,RUS,RUSGOV,RUSSIAN,RUS,0,036,03,1,4.0,12,1,6,2.58620689655173,,RS,1,Russia,RS,RS,,60,100
1319837729,20260825,UKR,KYIV,UKR,RUS,RUSSIAN,RUS,1,010,01,1,0.0,3,1,3,-1.03016924208977,,-2134012,4,"Monrovia, Montserrado, Liberia",LI,LI14,147290,6.31056,-10.8047
1319837730,20260825,UKR,KYIV,UKR,RUS,RUSSIA,RUS,0,032,03,1,4.5,5,1,5,-2.41545893719807,,-2960561,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319837731,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,032,03,1,4.5,2,1,2,-2.41545893719807,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319837732,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,051,05,1,3.4,2,1,2,-2.41545893719807,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319837733,20260825,UKR,UKRAINE,UKR,RUS,MOSCOW,RUS,0,112,11,3,-2.0,1,1,1,-2.41545893719807,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319837734,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,195,19,4,-10.0,2,1,2,-2.41545893719807,,-2960561,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319837735,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,195,19,4,-10.0,6,1,6,-2.41545893719807,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319837736,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,195,19,4,-10.0,2,1,2,-2.41545893719807,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319837737,20260825,UKR,DONBAS,UKR,RUSGOV,RUSSIAN,RUS,1,012,01,1,-0.4,3,1,3,-1.44927536231884,,-2960561,4,"Donbass, Ukraine (general), Ukraine",UP,UP00,25090,48.5,38.5
1319837738,20260825,UKR,DONBAS,UKR,RUSGOV,RUSSIAN,RUS,1,036,03,1,4.0,3,1,3,-1.44927536231884,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319837748,20260825,UKRGOV,UKRAINE,UKR,RUS,MOSCOW,RUS,0,112,11,3,-2.0,1,1,1,-2.41545893719807,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319837749,20260825,UKRGOV,UKRAINE,UKR,RUS,MOSCOW,RUS,0,112,11,3,-2.0,2,1,2,-2.41545893719807,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319837840,20260825,USA,THE US,USA,RUS,RUSSIA,RUS,0,061,06,2,6.4,1,1,1,-5.96833130328867,,RS,4,"Mundra, Madhya Pradesh, India",IN,IN35,17744,23.9833,78.4833
1319837841,20260825,USA,THE US,USA,RUS,RUSSIA,RUS,0,061,06,2,6.4,1,1,1,-5.96833130328867,,-2105080,4,"Mundra, Madhya Pradesh, India",IN,IN35,17744,23.9833,78.4833
1319838776,20250825,MIL,NAVY,,RUS,RUSSIAN,RUS,0,090,09,2,-2.0,7,1,7,-0.511945392491469,,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319838777,20250825,MIL,NAVY,,RUS,RUSSIAN,RUS,0,090,09,2,-2.0,1,1,1,-0.511945392491469,,UK,1,United Kingdom,UK,UK,,54,-4
1319838893,20260825,,,,RUS,RUSSIA,RUS,1,010,01,1,0.0,1,1,1,-2.32558139534884,,UP,1,Russia,RS,RS,,60,100
1319838894,20260825,,,,RUS,RUSSIA,RUS,0,111,11,3,-2.0,8,1,8,-7.66773162939297,,-2970505,4,"Novoshakhtinsk, Rostovskaya Oblast', Russia",RS,RS61,25090,47.7604,39.9333
1319838895,20260825,,,,RUS,RUSSIA,RUS,0,120,12,3,-4.0,2,1,2,-0.28846153846154,,KS,1,South Korea,KS,KS,,37,127.5
1319839490,20260825,IGOWSTNAT,NATO,WST,RUS,RUSSIA,RUS,0,046,04,1,7.0,2,1,2,-1.62337662337662,,-2960561,1,Sweden,SW,SW,,62,15
1319839491,20260825,IGOWSTNAT,NATO,WST,RUS,RUSSIA,RUS,0,072,07,2,8.3,1,1,1,-0.28846153846154,,-3024719,1,North Korea,KN,KN,,40,127
1319839492,20260825,IGOWSTNAT,NATO,WST,RUS,RUSSIA,RUS,0,072,07,2,8.3,1,1,1,-0.28846153846154,,KS,1,South Korea,KS,KS,,37,127.5
1319839653,20260825,MED,SPOKESMAN,,RUS,RUSSIA,RUS,1,016,01,1,-2.0,2,1,2,-3.07692307692308,,UP,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319839774,20260825,RUS,RUSSIA,RUS,,,,0,071,07,2,7.4,9,1,9,-3.04568527918782,,,4,"Rostov, Rostovskaya Oblast', Russia",RS,RS61,25090,47.2364,39.7139
1319839775,20260825,RUS,ROSTOV,RUS,,,,0,080,08,2,5.0,1,1,1,-3.04568527918782,,,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319839776,20260825,RUS,ROSTOV,RUS,,,,0,080,08,2,5.0,1,1,1,-3.04568527918782,,,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319839777,20260825,RUS,RUSSIA,RUS,,,,0,080,08,2,5.0,3,1,3,-3.04568527918782,,,4,"Rostov, Rostovskaya Oblast', Russia",RS,RS61,25090,47.2364,39.7139
1319839778,20260825,RUS,RUSSIA,RUS,,,,0,171,17,4,-9.2,7,1,7,-7.66773162939297,,,4,"Rostov, Rostovskaya Oblast', Russia",RS,RS61,25090,47.2364,39.7139
1319839779,20260825,RUS,RUSSIAN,RUS,,,,0,186,18,4,-10.0,5,1,5,-6.53266331658291,,,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319839780,20260825,RUS,RUSSIA,RUS,GBR,BRITISH,GBR,0,014,01,1,0.0,3,1,3,-4.4750430292599,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319839781,20260825,RUS,RUSSIA,RUS,GBR,UNITED KINGDOM,GBR,1,014,01,1,0.0,2,1,2,-2.90697674418605,,-2609263,4,"Swindon, Swindon, United Kingdom",UK,UKN9,40139,51.5167,-1.78333
1319839782,20260825,RUS,RUSSIA,RUS,GBR,UNITED KINGDOM,GBR,1,014,01,1,0.0,8,1,8,-2.90697674418605,,-2609263,4,"Swindon, Swindon, United Kingdom",UK,UKN9,40139,51.5167,-1.78333
1319839783,20260825,RUS,RUSSIA,RUS,GBR,UNITED KINGDOM,GBR,1,014,01,1,0.0,2,1,2,-5.26960784313726,,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319839784,20260825,RUS,RUSSIA,RUS,GBR,UNITED KINGDOM,GBR,1,014,01,1,0.0,2,1,2,-5.26960784313726,,UK,1,United Kingdom,UK,UK,,54,-4
1319839785,20260825,RUS,RUSSIA,RUS,GBR,BRITISH,GBR,0,014,01,1,0.0,1,1,1,-4.4750430292599,,FR,1,United Kingdom,UK,UK,,54,-4
1319839786,20260825,RUS,RUSSIA,RUS,GBR,UNITED KINGDOM,GBR,1,020,02,1,3.0,2,1,2,-5.26960784313726,,UK,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319839787,20260825,RUS,RUSSIA,RUS,GBR,UNITED KINGDOM,GBR,1,020,02,1,3.0,2,1,2,-5.26960784313726,,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319839788,20260825,RUS,RUSSIA,RUS,GBR,UNITED KINGDOM,GBR,1,020,02,1,3.0,4,1,4,-5.26960784313726,,UK,1,United Kingdom,UK,UK,,54,-4
1319839789,20260825,RUS,RUSSIA,RUS,GBR,UNITED KINGDOM,GBR,1,020,02,1,3.0,6,1,6,-5.26960784313726,,UK,1,United Kingdom,UK,UK,,54,-4
1319839790,20260825,RUS,RUSSIA,RUS,GBR,BRITISH,GBR,0,111,11,3,-2.0,2,1,2,-4.4750430292599,,FR,1,United Kingdom,UK,UK,,54,-4
1319839791,20260825,RUS,RUSSIA,RUS,GBR,UNITED KINGDOM,GBR,0,112,11,3,-2.0,2,1,2,-0.41152263374486,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319839792,20260825,RUS,RUSSIA,RUS,GBR,UNITED KINGDOM,GBR,0,112,11,3,-2.0,4,1,4,-5.26960784313726,,UK,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319839793,20260825,RUS,RUSSIA,RUS,GBR,UNITED KINGDOM,GBR,0,112,11,3,-2.0,6,1,6,-0.41152263374486,,-2606703,1,Russia,RS,RS,,60,100
1319839794,20260825,RUS,RUSSIA,RUS,GBR,UNITED KINGDOM,GBR,0,112,11,3,-2.0,2,1,2,-0.41152263374486,,RS,1,Russia,RS,RS,,60,100
1319839795,20260825,RUS,RUSSIAN,RUS,GOV,MAYOR,,1,190,19,4,-10.0,4,1,4,-7.66773162939297,,-2970505,4,"Novoshakhtinsk, Rostovskaya Oblast', Russia",RS,RS61,25090,47.7604,39.9333
1319839796,20260825,RUS,RUSSIA,RUS,IGOWSTNAT,NATO,WST,0,046,04,1,7.0,2,1,2,-1.62337662337662,,SW,1,Sweden,SW,SW,,62,15
1319839797,20260825,RUS,RUSSIA,RUS,IGOWSTNAT,NATO,WST,0,086,08,2,9.0,1,1,1,-0.28846153846154,,KS,1,North Korea,KN,KN,,40,127
1319839798,20260825,RUS,RUSSIA,RUS,IGOWSTNAT,NATO,WST,0,086,08,2,9.0,1,1,1,-0.28846153846154,,KS,1,South Korea,KS,KS,,37,127.5
1319839799,20260825,RUS,RUSSIAN,RUS,MDA,MOLDOVA,MDA,1,190,19,4,-10.0,3,1,3,-7.66773162939297,,-2970505,4,"Novoshakhtinsk, Rostovskaya Oblast', Russia",RS,RS61,25090,47.7604,39.9333
1319839800,20260825,RUS,RUSSIA,RUS,MED,MEDIA,,0,010,01,1,0.0,1,1,1,-5.26960784313726,,UK,1,United Kingdom,UK,UK,,54,-4
1319839801,20260825,RUS,RUSSIA,RUS,SPY,INTELLIGENCE,,0,010,01,1,0.0,4,1,4,-6.53266331658291,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319839802,20260825,RUS,RUSSIA,RUS,SPY,INTELLIGENCE,,0,014,01,1,0.0,4,1,4,-6.53266331658291,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319839803,20260825,RUS,RUSSIA,RUS,SPYSPY,INTELLIGENCE,,0,130,13,3,-4.4,2,1,2,-6.53266331658291,SPY,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319839804,20260825,RUS,RUSSIA,RUS,UKR,KYIV,UKR,1,042,04,1,1.9,2,1,2,-2.90697674418605,,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319839805,20260825,RUS,RUSSIAN,RUS,UKR,UKRAINE,UKR,0,060,06,2,6.0,1,1,1,-6.53266331658291,,UK,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319839806,20260825,RUS,RUSSIA,RUS,UKR,UKRAINE,UKR,1,111,11,3,-2.0,2,1,2,-5.26960784313726,,UK,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319839807,20260825,RUS,RUSSIAN,RUS,UKR,UKRAINE,UKR,0,112,11,3,-2.0,1,1,1,-6.53266331658291,,-1041320,4,"Kharkiv, Kharkivs'ka Oblast', Ukraine",UP,UP07,25036,49.9808,36.2527
1319839808,20260825,RUS,RUSSIAN,RUS,UKR,UKRAINE,UKR,1,182,18,4,-9.5,2,1,2,-7.66773162939297,,-1037057,4,"Chernihiv, Chernihivs'ka Oblast', Ukraine",UP,UP02,28554,51.5055,31.2849
1319839809,20260825,RUS,RUSSIAN,RUS,UKR,UKRAINE,UKR,1,182,18,4,-9.5,5,1,5,-7.66773162939297,,-1037057,4,"Rostov, Rostovskaya Oblast', Russia",RS,RS61,25090,47.2364,39.7139
1319839810,20260825,RUS,RUSSIAN,RUS,UKR,KHARKIV,UKR,1,190,19,4,-10.0,3,1,3,-7.66773162939297,,-1041320,4,"Rostov, Rostovskaya Oblast', Russia",RS,RS61,25090,47.2364,39.7139
1319839811,20260825,RUS,RUSSIAN,RUS,UKRGOV,UKRAINE,UKR,1,190,19,4,-10.0,1,1,1,-7.66773162939297,,-2970505,4,"Novoshakhtinsk, Rostovskaya Oblast', Russia",RS,RS61,25090,47.7604,39.9333
1319839812,20260825,RUSMED,RUSSIA,RUS,GBR,UNITED KINGDOM,GBR,0,112,11,3,-2.0,2,1,2,-6.53266331658291,,UK,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319839813,20260825,RUSMED,RUSSIA,RUS,GBR,UNITED KINGDOM,GBR,0,112,11,3,-2.0,3,1,3,-6.53266331658291,,UK,1,United Kingdom,UK,UK,,54,-4
1319839814,20260825,RUSMED,RUSSIA,RUS,GBR,BRITAIN,GBR,0,112,11,3,-2.0,1,1,1,-6.53266331658291,,UK,1,United Kingdom,UK,UK,,54,-4
1319839815,20260825,RUSMED,RUSSIA,RUS,RUS,RUSSIA,RUS,1,010,01,1,0.0,8,1,8,-3.07692307692308,,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319839816,20260825,RUSMED,RUSSIA,RUS,RUS,RUSSIA,RUS,1,016,01,1,-2.0,8,1,8,-3.07692307692308,,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319839817,20260825,RUSSPY,RUSSIAN,RUS,UKR,KHARKIV,UKR,0,112,11,3,-2.0,6,1,6,-6.53266331658291,,-1041320,4,"Kharkiv, Kharkivs'ka Oblast', Ukraine",UP,UP07,25036,49.9808,36.2527
1319839897,20260825,UKR,KYIV,UKR,RUS,RUSSIA,RUS,1,043,04,1,2.8,2,1,2,-2.90697674418605,,-2609263,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319839898,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,190,19,4,-10.0,1,1,1,-6.87830687830688,,-2970141,4,"Nizhnekamsk, Tatarstan, Russia",RS,RS73,25102,55.6366,51.8245
1319839899,20260825,UKR,KIEV,UKR,RUS,ROSTOV,RUS,0,190,19,4,-10.0,2,1,2,-6.87830687830688,,-2993218,4,"Nizhnekamsk, Tatarstan, Russia",RS,RS73,25102,55.6366,51.8245
1319839900,20260825,UKR,UKRAINE,UKR,RUS,RUSSIAN,RUS,1,194,19,4,-10.0,3,1,3,-7.66773162939297,,-2993218,4,"Rostov, Rostovskaya Oblast', Russia",RS,RS61,25090,47.2364,39.7139
1319839901,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,1,194,19,4,-10.0,2,1,2,-7.66773162939297,,-2970505,4,"Novoshakhtinsk, Rostovskaya Oblast', Russia",RS,RS61,25090,47.7604,39.9333
1319841078,20260825,,,,RUS,RUSSIA,RUS,1,046,04,1,7.0,20,2,20,-1.04895104895105,,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388
1319841188,20260825,BRA,BRAZIL,BRA,RUS,RUSSIA,RUS,1,043,04,1,2.8,2,1,2,1.49532710280374,,-2094230,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2
1319841189,20260825,BRA,BRAZIL,BRA,RUS,RUSSIA,RUS,1,043,04,1,2.8,1,1,1,1.49532710280374,,BR,1,South Africa,SF,SF,,-30,26
1319841190,20260825,BRA,BRAZIL,BRA,RUS,RUSSIA,RUS,1,043,04,1,2.8,2,1,2,1.49532710280374,,RS,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2
1319841245,20260825,BUS,BUSINESS,,RUS,RUSSIA,RUS,1,163,16,4,-8.0,3,1,3,-3.14285714285714,,-3790236,4,"Feili, Anhui, China",CH,CH01,12997,31.0713,119.091
1319841246,20260825,BUS,BUSINESS,,RUS,RUSSIA,RUS,1,163,16,4,-8.0,5,1,5,-3.14285714285714,,11009015,4,"Feili, Anhui, China",CH,CH01,12997,31.0713,119.091
