"GA","GB","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100","G101","G102","G103","G104","G105","G106","G107","G108","G109","G110","G111","G112","G113","G114","G115","G116","G117","G118","G119","G120","G121","G122","G123","G124","G125","G126","G127","G128","G129","G130","G131","G132","G133","G134","G135","G136","G137","G138","G139","G140","G141","G142","G143","G144","G145","G146","G147","G148","G149","G150","G151","G152","G153","G154","G155","G156","G157","G158","G159","G160","G161","G162","G163","G164","G165","G166","G167","G168","G169","G170","G171","G172","G173","G174","G175","G176","G177","G178","G179","G180","G181","G182","G183","G184","G185","G186","G187","G188","G189","G190","G191","G192","G193","G194","G195","G196","G197","G198","G199","G200","G201","G202","G203","G204","G205","G206"
"Камчатский край","97297881","97184507","5180","1782352","1782352","35648445","1491","8993","8993","188861","21","84606","84606","1208653","34","0","0","0","0","0","0","0","0","14413941","14413988","144139886","1280","6210","6210","68308","4","0","56641418","56533016","282665071","3370","0","0","0","0","0","167663","167648","1005891","53","16683","16683","83416","2","0","0","0","0","1499926","1500269","7501345","114","14287495","14283142","103759945","2100","7860834","7859586","731","84988","80914","5","8406291","8404283","1328","62181","61742","220","0","0","0","0","0","0","212","212","2","12547","0","0","0","0","0","92755227","92635483","3939","67161423","67116813","3685","1991852","1991484","240","16585","16694","13","8248672","8246150","636","1502413","1500257","113","13786482","13716862","1757","47799","47222","91","0","0","0","3637","0","0","2350030","2368877","99","21479390","21387896","5073","0","0","0","0","0","0","19148877","19079210","345","2420604","2380675","115","171990641","0","10211660","2096536","2147161","1996864","399373","134746","1613042","0","0","0","0","0","0","0","0","0","0","15640115","3620","3128205","429652","85930","2003","3040272","0","0","0","0","0","0","0","0","0","0","25851775","5275366","2426516","485303","136749","4653314","791754","0","158351","161954","32391","11992","113968","0","0","0","0","0","0","0","0","0","0","12878907","13670661","0","0","0","0","0","0","0","171990641","36257","2358766"
"Кемеровская область - Кузбасс","876337551","875925856","28842","3517111","3517111","70342197","3154","65360","65360","1372561","112","245787","245787","3511245","79","0","0","0","0","0","0","0","0","17365675","17322593","174152117","2793","272","272","2993","6","6","647006709","647036458","3235200098","24678","0","0","0","0","0","14386094","14382352","86294123","566","0","0","0","0","0","0","0","0","4764233","4818426","24092228","387","134223880","134108348","818424911","12858","49811669","49762834","5898","1394045","1394045","25","54902261","54628335","9734","287461","286484","1499","0","0","0","1057","1057","14","8634","8634","5","571999","570064","52","0","0","0","793603654","793867058","25228","619604455","619983999","24350","12220425","12220549","883","3189301","3191038","344","52236998","52066649","5025","4632252","4686002","376","101761820","101750969","11948","203586","203029","379","0","0","0","94723","94615","30","60906817","60926077","285","139536375","138870405","28798","0","0","0","0","0","0","116856617","116878518","638","11752490","11758626","363","960995807","0","92285719","7702921","18842290","20137939","4027588","1975621","12839081","929","14","187","29","6","1","180","2","2","0","145930933","36837","29188029","26091537","5218307","166256","23803466","0","0","0","0","0","0","0","0","0","0","238216652","48030319","46229476","9245895","2141877","36642547","16134643","60086","3229933","1065804","213161","5009","3011763","0","734","37","734","147","0","-110","0","1","0","1390785","17525428","67346","0","0","0","0","0","0","960995807","369323","60301426"
"Кировская область","250971834","250755605","17883","2693360","2693360","53823619","2591","39667","39667","833016","75","232895","232895","3327077","78","0","0","0","0","0","0","0","0","21637472","21638296","216481223","2749","4521","4521","49729","11","87","147115870","147081902","735410891","14733","0","0","0","0","0","2440570","2514091","15084547","316","0","0","0","0","0","0","0","0","470514","459231","2299788","248","65604166","65462750","405173297","9842","9530168","9520869","3951","553","553","1","10742048","10636876","6391","87261","87135","2079","0","0","0","4988","4840","30","32","32","5","146792","5778","30","205","205","6","208289026","208027611","15939","135417682","135238249","15174","3133177","3139601","406","347437","347437","263","12019749","11994678","3419","454276","446598","231","56894683","56838532","9047","27902","27876","212","0","0","0","0","0","0","184410","184410","63","46751027","46659008","19412","0","0","0","0","0","0","3946700","3948642","247","292137","288623","199","38015701","0","43410433","5644511","8964309","9144216","1828843","975227","6160239","24883","0","4977","0","0","0","4977","1","0","0","42123122","318887","8440569","35759524","7151905","79958","1208706","0","0","0","0","0","0","0","0","0","0","85533555","17404878","44903740","8980748","1055185","7368945","6215122","112389","1248643","1894052","378809","42578","827256","0","0","0","0","0","0","0","0","0","0","66793","6281915","113576","1059","3479","0","1","1","0","38015701","1039414","40402"
"Костромская область","139929145","139985697","9955","1691929","1691929","33838619","1554","14426","14426","302939","53","147912","147912","2113022","48","9","9","145","2","0","0","0","0","8830120","8826014","88260151","1260","-1691","2643","29077","5","1257","109451932","109410887","547054458","8073","0","0","0","0","0","214228","214322","1285933","152","0","0","0","0","0","0","0","0","197183","196325","981625","109","16607498","16706761","104826507","4759","2146981","2146131","1819","0","0","0","2774362","2773213","3394","79638","76792","637","0","0","0","416","416","14","339","339","8","6864","6864","20","-18","0","0","112209466","112322046","8680","89971468","90003607","8252","3023988","3023995","300","996047","996990","233","2260730","2261604","1632","194351","195387","109","15638172","15739467","4375","115072","112703","112","316","316","4","0","0","0","47548","47555","38","29019678","28959939","10297","0","0","0","0","0","0","1227814","1227824","115","72666","72519","100","496685929","0","73635614","8398939","15147070","68496710","13699342","276926","1170802","0","0","0","0","0","0","0","0","0","0","2320969083","432913","464215463","2178138179","435627638","2625876","25961949","0","0","0","0","0","0","0","0","0","0","2394604697","479362533","2246634889","449326980","2902802","27132751","13700277","99298","2745020","43459","8692","1481","2734847","0","7","0","0","0","0","0","0","2","0","813742","14514019","99332","0","0","0","0","0","0","496685929","92469","42219"
"Курганская область","219394132","218880973","9966","3525660","3525660","70512230","2828","121610","121610","2553810","129","146134","146134","2087631","42","4672","4672","71417","2","0","0","0","0","10743341","10746799","107461594","1544","9207","9207","101273","14","31","129168581","129049083","645271028","6469","0","0","0","0","0","726782","720094","4320562","233","50","50","667","4","0","0","0","0","582103","541104","2705522","111","53127496","52847829","324874722","4653","20128555","20085121","1695","660","660","9","21235138","21165380","2683","100104","100102","454","0","0","0","1022","1020","15","40","40","3","4894","4968","5","36","36","3","179391164","179235090","8057","108632124","108648657","7379","1205640","1195397","181","300127","318413","111","19755504","19657842","1511","581175","540085","107","48879763","48838194","4095","41515","41232","99","25","25","6","0","0","0","3172","3175","24","46874211","46518991","9981","0","0","0","0","0","0","6734798","6739207","237","892817","891914","141","26394662","0","37384728","2902021","7622049","1887432","377485","337826","6906738","8865","84211","5984","8865","1773","0","4211","2","4","0","10924988","289358","2199466","5972079","1194416","3758","1001292","0","0","0","0","0","0","0","0","0","0","48309716","9821515","7859511","1571901","341584","7908030","472114","200399","104442","17048","3410","32737","68295","0","0","0","0","0","0","0","0","0","0","220240","692354","203493","0","0","0","0","0","0","26394662","798396","2639"
"Курская область","267399403","267056488","14987","1505239","1505239","30105643","1374","67178","67178","1410734","66","119589","119589","1708408","31","96","96","1470","2","0","0","0","0","58598432","58620211","586202192","3201","18394","18394","202331","21","1","139322571","139137857","695688518","12243","0","0","0","0","0","924345","918385","5510308","219","0","0","6969","0","-36","0","0","0","411784","412090","2060451","127","50288197","50156809","347372087","7113","15490924","15446277","3170","191","222","3","16143264","16100725","5115","316243","309428","750","4718","4718","2","416","416","17","10231","10231","15","-713","3834","15","6","6","3","239704710","239485074","13441","170456257","170333648","13083","7570384","7573424","372","1234650","1237887","441","13927513","13897779","2826","408769","409019","126","46082115","46010302","6509","62437","59243","149","23","23","2","-1565","37","3","2687365","2686826","36","41482082","41355113","14997","0","0","0","0","0","0","16132245","16133414","463","1077853","1076997","155","109999067","0","35171869","4342203","7251482","5064195","1012840","946618","5292024","0","0","0","0","0","0","0","0","0","0","8426961","94516","1690118","193948","38790","3564","1647764","0","0","0","0","0","0","0","0","0","0","43598830","8941600","5258143","1051630","950182","6939788","2622240","206846","534790","22735","4547","4266","525977","0","0","0","0","0","0","0","0","0","0","1180374","3802614","206846","0","0","0","0","0","0","109999067","159094","2616393"
"Ленинградская область","938823656","938162818","36632","6181830","6181830","123593464","5553","154092","154092","3236276","235","476714","476714","6810199","161","6644","6644","101559","4","0","0","0","0","35669506","35655381","356553969","2945","10305","10305","113359","17","728","629376172","628856369","3144406953","29828","3","0","0","0","0","4221803","4222120","25322624","583","1983","1983","41630","6","256","256","19450","2","804772","795634","4089723","316","190087378","190105823","1166802266","18860","69605297","69469465","8439","11974","11974","33","71828800","71695710","12369","8453625","8459028","2689","0","0","0","3462","3462","44","160415","160708","30","25626","19746","33","24","24","12","922473221","922410684","32145","576799593","576630232","30673","62329825","62329241","1712","3896834","3903692","852","137957668","138015314","7382","802055","793067","307","129085977","129113540","17370","11635356","11635620","494","0","0","0","4276","4276","2","11951754","12078251","366","251678677","250914832","38118","0","0","0","0","0","0","238628379","238586963","619","14763729","14890478","671","753315048","0","123912290","11494902","25357205","19520988","3904197","2102077","19350931","48572","0","9714","31339","6268","89","3357","14","0","0","129190748","216422","25848970","97107942","19421588","22512","6404870","0","0","0","0","0","0","0","0","0","0","253103038","51206175","116628930","23325785","2124589","25755801","21724158","1043715","4397018","4046305","809261","55880","3531877","109905","6118","22287","2226","445","162","21680","8","1","0","13489917","35214075","1089516","64174","233","0","13","1","0","753315048","281889","12067579"
"Липецкая область","449433068","448669748","20178","1537822","1537822","30756445","1519","21728","21728","456292","43","139826","139826","1997509","56","15492","15492","236803","5","0","0","0","0","64558425","64548478","646861942","2625","8604","8575","94330","18","375715","273845736","273574101","1367811808","17615","0","0","0","0","0","2151426","2155128","13296353","292","4862","4862","585210","7","0","0","0","0","223353","225952","1129762","221","86154548","85772022","566349983","9434","19406523","19257848","4914","18458","18458","7","20407291","20290835","7418","929059","926785","933","0","0","0","155","155","10","78132","78039","13","6958","6704","13","1625","1625","3","450403896","450522295","18416","328607547","328765931","17915","19644691","19712396","566","2074738","2075377","446","18830842","18879737","4336","228761","226640","217","80086906","79930352","8711","986948","986636","284","0","0","0","0","0","0","30490","30490","27","63155038","62343814","20265","0","0","0","0","0","0","63164768","63245625","308","10683539","10681798","277","441672677","0","30080089","3420875","6187063","8991934","1798390","400859","3987814","137536","8","27508","5129","1026","174","26308","11","1","0","11113738","78714","2226684","1573993","314799","7785","1904100","0","0","0","0","0","0","0","0","0","0","41193827","8413747","10565927","2113189","408644","5891914","2734299","29560","548338","221634","44327","50376","453635","115529","0","23106","116","23","0","23083","11","0","0","779824","3514123","31360","0","0","0","0","0","0","441672677","7542","29906"
"Магаданская область","90666505","90533900","3061","838955","838955","16779109","660","23186","23186","486902","33","100096","100096","1429936","22","550","550","8412","3","0","0","0","0","2038038","2014271","20142709","446","272","0","0","0","-22","68925938","68862116","344310580","2246","8","0","0","0","0","23964","23516","141097","34","0","0","0","0","0","0","0","0","554512","554666","2773329","41","10933881","10882409","66452279","894","6687277","6697391","447","10177","10177","5","7227238","7234237","947","49080","70039","294","0","0","0","18","0","0","3712","3712","5","0","0","0","0","0","0","105427524","105414074","2560","83685576","83667505","2439","4625699","4625809","66","7653","7653","7","5799358","5799885","352","554666","554666","41","10722671","10727636","814","31902","30920","71","0","0","0","0","0","0","8430540","8388916","201","20969839","20864442","2881","0","0","0","0","0","0","44104010","44055253","583","1585219","1589137","56","510708151","0","4329225","596310","895660","381901","76382","11000","808278","0","0","0","0","0","0","0","0","0","0","4947154","920","989477","237","47","162","989268","0","0","0","0","0","0","0","0","0","0","9276379","1885137","382138","76429","11162","1797546","1271188","0","254237","2242","448","3430","250359","14000","0","2800","0","0","0","2800","2","0","0","3039749","4310937","0","0","0","0","0","0","0","510708151","0","8388915"
"Московская область","7205740903","7202220564","211711","27159776","27159785","543189729","24467","599433","599433","12588091","1020","2952341","2952341","42176303","993","54957","54957","840057","32","0","0","0","0","454612899","454525117","4545251067","15964","18503","19595","215548","44","246857","4916241079","4905598017","24527991329","179699","110","0","0","0","0","20578162","20557409","123344451","2263","47210","47162","374596","29","46851","46851","357039","19","3368281","3364663","16832671","964","1465718765","1464517908","8997371555","124205","275042573","275815198","51778","15928721","16212360","183","314181285","322853332","74123","10017013","9956391","7278","116503","116503","12","31928","31926","126","276045","228999","317","2125944","1868651","399","3995","3995","31","6254960899","6254746654","190001","4066423712","4066998692","181478","407553289","407502803","15216","92449836","92511124","6882","305277619","304921660","46147","3354269","3339769","927","1370851420","1370476708","116633","9268746","9163207","2561","10574","11438","19","693273","598437","45","56164795","56289548","1326","1126254424","1122293155","212184","0","0","0","0","0","0","219282948","219053897","1917","22489808","23787809","2418","1732912667","0","1925823706","39403450","387134912","312543511","62508701","29187443","295438768","208474","28836","43137","104131","20826","148","22163","57","3","0","848162710","1031162","169684102","373904112","74780822","1568122","93335158","0","0","0","0","0","0","0","0","0","0","2773986416","556819014","686447623","137289523","30755565","388773926","448242010","5080949","89902450","26074836","5214967","1073190","83614293","443182","2248","88749","10922","2184","101458","-14893","38","6","0","128447970","576689980","6712122","737367","18017","9643","108","6","0","1732912667","2157378","54745027"
"Мурманская область","168931475","168297357","8641","2579713","2579713","51594271","2666","74535","74535","1565234","116","207099","207099","2958554","57","0","0","0","0","0","0","0","0","12449029","12449922","124499212","1480","18","19","207","1","0","106960858","106374569","531872882","5338","0","0","0","0","0","604553","604448","3626689","145","973","973","19451","1","0","0","0","0","428938","428938","2144689","56","20818350","20784189","139024835","3705","6680203","6662288","1160","188796","188796","9","24808380","24793924","2042","92033","86281","1711","0","0","0","7029","2050","21","1479","1479","7","815060","815060","7","0","0","0","222958126","222372417","6447","192855633","192864908","5870","3239727","3240375","174","342308","342222","76","6138398","6129277","985","420219","420219","55","19911613","19333078","3215","45119","42394","226","0","0","0","683061","683092","3","8773459","8769418","152","36548181","36494107","9678","0","0","0","0","0","0","99097873","99096119","428","6394198","6387929","105","604025102","0","44025293","2696393","8939880","7306870","1461375","1469814","6008691","0","0","0","0","0","0","0","0","0","0","13321324","107373","2669634","53125","10625","22448","2636561","0","0","0","0","0","0","0","0","0","0","57346617","11609514","7359995","1472000","1492262","8645252","11753786","55234","2353519","52698","10539","16365","2326615","5450","37","1092","5450","1090","0","2","3","2","0","37052714","48806500","63203","91128","0","12110","1","0","0","604025102","116510","8652013"
"Нижегородская область","1695011038","1693570411","84558","6411803","6411803","128235952","6001","199887","199887","4197630","266","619037","619037","8843392","244","0","0","0","0","0","0","0","0","104854826","104825790","1048278029","6736","23641","23641","260055","36","10650","1216973363","1215987993","6079929729","76039","0","0","0","0","0","12959820","12956025","77736099","1348","0","0","10","0","0","0","0","0","1581770","1573512","7885628","457","281062628","281114030","1723049867","44324","63807872","63265502","22529","286344","295156","84","70314538","69849047","32651","1769397","1729740","2696","230","223","2","1815","1815","35","51270","50930","75","317499","305597","101","0","0","0","1439031566","1438434583","78676","1051552979","1052056157","76699","47829400","47857605","3546","7835382","7845505","1700","63741284","63327046","19840","1560443","1551982","430","265099360","264421542","42055","1415760","1375336","917","0","0","0","35423","35250","12","4880923","4880655","547","325097504","323653465","84651","0","0","0","0","0","0","71760880","71213294","1087","14191661","14241649","856","477800576","0","300660011","16888779","60976441","50743735","10148744","11043575","39784122","3557","956","759","784","157","37","565","7","2","0","88781287","656188","17789067","7325355","1465071","237842","16086154","0","0","0","0","0","0","0","0","0","0","389441298","78765508","58069090","11613815","11281417","55870276","21782149","795907","4396224","704068","140814","51214","4204196","15157","4126","3238","0","0","0","3238","9","1","0","232887587","254669736","1463941","7929","0","0","7","0","0","477800576","683496","4795727"
"Новгородская область","170952215","170974655","8762","937310","937310","18710069","890","31980","31980","671585","67","95312","95312","1361595","38","0","0","0","0","0","0","0","0","11841984","11841515","118415020","944","4995","4880","53685","10","73","104265333","104286085","521263067","7553","-1","0","0","0","0","5728634","5739104","34329662","212","951","951","16051","2","0","0","0","0","303897","301965","1509895","86","40648858","40659061","250747187","4309","6509827","6509493","1969","14152","14152","11","7092816","7076348","3208","154015","153806","503","356","356","2","502","502","9","1743","1743","4","2295","2295","17","786","786","1","156816352","156796482","7919","108347837","108395010","7666","5148403","5148403","331","836689","836760","242","8560153","8522321","1699","293907","291637","87","33487812","33460817","4034","145323","145307","137","0","0","0","0","0","0","168461","168446","83","31696897","31678376","8785","0","0","0","0","0","0","17543572","17482796","192","1504422","1511993","102","214636087","0","15282777","2371640","3175138","1595376","319073","931228","1924837","0","454","23","0","0","65","-42","0","3","0","6261407","21447","1253353","959331","191866","18490","1042997","0","0","0","0","0","0","0","0","0","0","21544184","4428491","2554707","510939","949718","2967834","612305","217762","133350","331510","66301","200","66849","41181","31","8238","0","0","0","8238","1","3","0","481877","1094182","217775","25963","0","0","5","0","0","214636087","4552","167806"
"Новосибирская область","1098699068","1098125256","88337","9280494","9280494","185608981","8728","227587","227587","4778452","371","700096","700096","10001370","271","9634","9634","147264","8","0","0","0","0","102609536","102603851","1026023393","9594","36067","36067","396679","46","28051","738233529","738003947","3691913554","76405","0","0","0","0","0","4371342","4368839","26196887","1169","7113","7113","113477","7","0","0","0","0","854516","853577","4267945","227","194764499","194663093","1236926419","44125","43544243","43397597","21838","233832","235589","37","47576104","47342913","32407","1025870","1026912","1936","219","219","3","3664","3547","41","112507","112507","85","275495","269726","149","-1602","3","3","928368124","929123002","80635","642857844","643879488","78108","45189054","45172953","4070","11263691","11280020","1685","45297340","45305114","19138","841179","840344","216","182383541","182144886","41650","576613","580243","565","0","0","0","435857","431797","9","27210330","27212965","413","195250890","193792363","87432","0","0","0","0","0","0","51040134","50894306","1233","5013467","5027326","546","399320429","0","255326456","13004932","51715538","68654403","13730882","4628906","33355750","125916","0","25183","0","0","208","24975","3","0","0","784397969","696870","156914438","374800188","74960036","3120577","78833825","0","0","0","0","0","0","0","0","0","0","1039724425","208629976","443454591","88690918","7749483","112189575","104972874","479835","21018566","8217632","1643527","82168","19292871","6547","14655","2042","12256","2451","9","-418","7","2","0","8348290","113321164","744998","5737","0","0","4","0","0","399320429","1352744","27015056"
"Омская область","484229408","483180357","30099","3483735","3483735","69663894","3264","84239","84239","1769010","154","376062","376062","5372310","86","4324","4324","66093","6","0","0","0","0","32328098","32327554","323275779","4766","14363","14363","159525","29","5","350835917","350668615","1753330896","25263","0","0","0","0","0","525776","525796","3154779","334","0","0","0","0","0","0","0","0","569677","567725","2838626","164","74495351","73808442","462939308","13660","18866197","18697606","6349","12425","18191","30","21513914","21321376","10173","224986","223915","1099","0","0","0","9862","9862","26","1467","961","13","33762","14348","43","23","23","1","382281804","381407512","27076","285292830","285430647","26248","4241107","4267815","689","1957194","1963628","664","19570160","19328680","5642","567062","565110","158","70472236","69678287","12589","183279","175411","192","161","161","2","16704","1965","2","840070","839661","189","122382608","121757784","30042","0","0","0","0","0","0","21182409","20429492","683","8758060","8756867","250","96508430","0","78381613","5100458","15931344","15762793","3152556","1765601","11013187","230","0","46","0","0","0","46","4","0","0","42867074","612164","8604023","25034599","5006920","17916","3579187","0","0","0","0","0","0","0","0","0","0","121248687","24535367","40797392","8159476","1783517","14592374","24403614","72187","4884330","749978","149996","19900","4714434","0","24958","1248","0","0","0","1248","0","2","0","914329","25317943","181284","834","0","0","1","0","0","96508430","595678","792185"
"Оренбургская область","537548390","537308318","21967","1891332","1891334","37826729","2052","52559","52559","1103748","75","87377","87377","1248246","38","2","2","31","4","0","0","0","0","28329909","28309651","283097197","4025","37636","34035","374388","29","81","391650368","391484735","1957429540","18440","0","0","0","0","0","2119956","2120904","12725457","409","1364","1364","29293","3","0","0","0","0","1111186","1110559","5552797","156","90379406","90344310","569845881","10552","20072487","20023307","5387","533369","533278","12","21889823","21871713","8090","205456","203751","1010","0","0","0","3179","2717","33","3678","3678","8","12106","12652","18","532","532","9","397201662","397284585","19641","280793759","281030875","19077","3429454","3431309","327","5591459","5592446","265","21467214","21245321","4687","1111145","1110070","151","84643298","84712465","9609","172864","173074","256","0","0","0","332","0","0","6391636","6393237","131","157966026","157599953","22136","0","0","0","0","0","0","23696347","23659526","499","15654055","15654422","311","179495429","0","48054529","6086708","9915238","9152753","1830550","804588","7280100","8055","0","1611","5058","1012","0","599","5","0","0","57235994","44274","11449412","11235024","2247005","89042","9113365","0","0","0","0","0","0","0","0","0","0","105290523","21364650","20387777","4077555","893630","16393465","15525563","337156","3121970","741273","148255","2504","2971211","46901","0","9380","23169","4634","2106","2640","4","0","0","696345","16221908","346661","31403","0","942","19","0","0","179495429","14268","6383266"
"Орловская область","159454296","159554587","10998","983518","983518","19671581","936","23318","23318","489684","63","38612","38612","551607","20","0","0","0","0","0","0","0","0","21047321","21046459","210464812","2147","13468","13468","140647","19","0","88431205","88555053","442772354","9171","0","0","0","0","0","2767113","2773370","16707130","266","7013","7013","68650","7","0","0","0","0","182538","182511","912553","111","34206475","34197772","232876877","5225","11300277","11284223","2008","6459","6459","3","11760676","11740454","3317","162097","160548","509","0","0","0","2101","2101","14","518","518","2","10081","9995","16","0","0","0","142340715","142558819","9904","88958447","89191370","9601","5715172","5714691","327","1886447","1892766","322","11717624","11716214","1803","181713","181685","109","33841134","33825608","4879","44978","44084","158","0","0","0","6","6","1","89180","89190","36","25665360","25549269","11036","0","0","0","0","0","0","8369667","8372922","294","1759789","1759041","129","30526854","0","18634815","1668065","3810368","4024229","804844","277647","2727877","0","0","0","0","0","0","0","0","0","0","2414786","41888","485052","137888","27578","20860","436614","0","0","0","0","0","0","0","0","0","0","21049601","4295420","4162117","832422","298507","3164491","1699207","110421","345362","12331","2467","2058","340837","0","0","0","0","0","0","0","0","0","0","152364","1851571","110434","4664","0","0","2","0","0","30526854","146878","83517"
"Пензенская область","310053625","309686086","19101","2390467","2390467","47824598","2249","66069","66069","1387441","90","131745","131745","1882066","59","125","125","1909","1","0","0","0","0","40263775","40223274","402220834","2778","8721","8685","95535","14","397","201728616","201521182","1007615186","15879","0","0","0","0","0","985007","960041","5759870","439","0","0","0","0","0","0","0","0","222755","222283","1111417","159","47719995","47636423","390985981","9929","15018774","14989820","4310","9244","9244","4","16563067","16524959","6713","172598","152154","686","0","0","1","1021","1036","22","10191","10191","4","9943","6775","49","759","0","0","255890185","255680321","17069","189765334","189648582","16430","4536932","4538916","531","663315","671360","313","16145036","16112444","3839","204220","203749","155","44521818","44452827","9204","61661","59652","134","0","0","0","0","0","0","432630","432690","31","58973286","58762933","19281","0","0","0","0","0","0","4944814","4920576","241","1561737","1561023","241","26252024","0","42386960","2779243","8616357","5216470","1043293","562527","7010537","0","0","0","0","0","0","0","0","0","0","5877407","187239","1184844","517050","103410","12863","1068571","0","0","0","0","0","0","0","0","0","0","48264367","9801201","5733520","1146703","575390","8079108","3408017","247487","693977","172257","34451","380","659146","0","0","0","0","0","0","0","0","0","0","586575","3994592","359422","0","0","0","0","0","0","26252024","32875","9601"
"Пермский край","978761393","978455854","48424","4961660","4961660","99233508","4871","117473","117473","2466849","255","284299","284299","4061414","106","2975","2975","45471","5","0","0","0","0","33260706","33257698","332576825","3813","12357","9681","106494","36","7","722597632","722570723","3612853251","42262","0","0","0","0","0","9219824","9181962","55091774","964","0","0","0","0","0","0","0","0","2734807","2734212","13671070","419","164249270","164185472","1068573174","25192","36693463","36554341","12632","1296703","1296703","23","41320772","41149984","18404","3928508","3928806","2425","69","69","1","3853","3493","61","1519144","1518587","47","171547","166126","67","0","0","0","719056945","719283022","43926","501883312","502156100","42498","15564390","15556225","1418","4108748","4112624","665","36701074","36711703","11148","2729153","2729509","403","155373369","155321981","23733","2716102","2714089","399","0","0","0","3701","3701","7","34199499","34199550","182","256144941","255570216","49669","0","0","0","0","0","0","26286221","26252375","487","19308447","19046485","424","948560286","0","140533029","10468800","28630049","29401661","5880331","2144246","20605472","0","0","0","0","0","0","0","0","0","0","97405155","439217","19502991","29036319","5807264","249344","13446383","0","0","0","0","0","0","0","0","0","0","237938184","48133040","58437980","11687595","2393590","34051855","31895491","123426","6385271","1220029","244006","16961","6124304","0","0","0","0","0","0","0","0","0","0","6399274","38294765","310705","134","0","0","1","0","0","948560286","424708","34005268"
"Псковская область","98900813","98810882","8058","1054338","1054338","21090278","912","63030","63030","1323633","74","86229","86229","1231839","31","0","0","0","0","0","0","0","0","17911067","17912757","179127573","1034","8506","8506","93563","22","13","58983330","58892245","294463183","6845","0","0","0","0","0","1752223","1751936","10511240","167","0","0","291","0","0","0","0","0","144128","145866","729329","82","15763958","15764169","98471036","3697","2806590","2804854","1551","19457","19496","12","3134378","3131751","2612","56751","57024","535","0","0","0","2","2","2","970","970","3","8504","7194","21","44","44","4","85960590","85897414","7130","63568976","63514628","6853","3003922","3003787","327","928540","928991","394","2952553","2949749","1338","144413","145865","81","15241516","15230599","3436","151700","151702","110","0","0","0","157","157","3","601340","600895","227","16545816","16507842","7980","0","0","0","0","0","0","4123965","4119121","494","341350","339144","79","24084014","0","14048966","1518585","2885726","2180016","436002","153713","2296011","623","0","125","0","0","0","125","2","0","0","1499539","66508","303233","663077","132615","373536","-202918","0","0","0","0","0","0","0","0","0","0","15548505","3188959","2843093","568617","527249","2093093","1121231","20249","225259","178113","35622","5034","184603","0","0","0","0","0","0","0","0","0","0","141500","1262731","20249","1174","0","0","1","0","0","24084014","646092","598882"
"Ростовская область","1215128608","1213376506","73289","8442456","8442456","168769225","8239","267688","267688","5621119","399","1084379","1084379","15491114","326","8059","8059","123186","8","1","1","12","1","94224064","94182061","941806072","10445","96997","104801","1152815","100","160","768313482","768131189","3841035857","60247","115","0","0","0","0","8603760","8419393","50503292","1231","7282","8248","121569","21","6939","6939","94293","1","1613732","1613207","8076450","512","262641687","262537631","1693881648","41749","62679633","62567851","17890","696922","696922","67","69790189","68579417","26110","527323","525899","1478","4","4","1","6315","6799","81","28285","28285","51","51603","47222","84","2344","2332","20","1072251068","1072520248","65490","709218320","709646591","62587","42830328","42992743","3255","6328043","6320965","1805","62096797","62121651","15700","1501008","1496937","487","249945482","249605736","38926","356860","349487","444","7591","7591","16","19089","16434","19","36155762","36115368","530","203002254","201013917","72587","0","0","0","0","0","0","95369841","95323581","1330","7191493","7195679","635","762821000","0","224413234","19215071","45843404","73101315","14620262","5890510","25332632","286808","0","57362","482941","96588","1326","-40552","38","0","0","115773773","1098129","23209661","6201816","1240362","439702","21529597","0","0","0","0","0","0","0","0","0","0","340187007","69053065","79303131","15860624","6330212","46862229","31020282","2025930","6305353","2089672","417935","1046249","4841169","247892","0","49578","107935","21587","174","27817","46","0","0","17167642","48187924","2527190","181322","11447","6004","16","5","0","762821000","769057","36079243"
