"field name","english description","russian description","format"
"G80","The total amount of tax calculated on the sale (transfer on the territory of the Russian Federation for own needs) of goods (works, services), including goods of sellers of the states - members of the Eurasian Economic Union, sold through an electronic trading platform, the transfer of property rights at the relevant tax rates, as well as amounts related to settlements for payment of taxable goods (works, services), tax amounts subject to recovery, total accrued according to declarations for the tax periods Q4 2025 - Q1-Q3 2026, thousand rubles","Общая сумма налога, исчисленная при реализации (передаче на территории Российской Федерации для собственных нужд) товаров (работ, услуг), в том числе товаров продавцов государств - членов Евразийского экономического союза, реализуемых посредством электронной торговой площадки, передаче имущественных прав по соответствующим ставкам налога, а также суммы, связанные с расчетами по оплате налогооблагаемых товаров (работ, услуг), суммы налога, подлежащие восстановлению, всего начислено по декларациям за налоговые периоды IV кв. 2025 г. – I-III кв. 2026 г. тыс.рублей","integer"
"G81","The total number of declarations, the indicators of which are taken into account when forming the indicator in column 2 of the tax amount subject to recovery (units)","Количество деклараций, показатели которых учтены при формировании показателя в графе 2 суммы налога, подлежащей восстановлению, всего (единиц)","integer"
"G82"," The amount of tax payable to the budget, according to tax agents Accrued - total, thousand rubles","Сумма налога, подлежащая уплате в бюджет, по данным налоговых агентов Начислено - всего тыс.рублей","integer"
"G83"," The amount of tax payable to the budget, according to tax agents, accrued on declarations for the tax periods Q4 2025 – Q1-Q3 2026, thousands of rubles","Сумма налога, подлежащая уплате в бюджет, по данным налоговых агентов начислено по декларациям за налоговые периоды IV кв. 2025 г. – I-III кв. 2026 г. тыс.рублей","integer"
"G84","The number of declarations, the indicators of which are taken into account when forming the indicator in column 2 ""Amount of tax payable to the budget, according to tax agents (units)""","Количество деклараций, показатели которых учтены при формировании показателя в графе 2 ""Сумма налога, подлежащая уплате в бюджет, по данным налоговых агентов (единиц)""","integer"
"G85","The amount of tax payable to the budget by tax agents when foreign organizations provide services in electronic form, including on the basis of agency, commission, agency or other similar agreements concluded with Russian entrepreneurs or separate divisions of foreign organizations that are intermediaries. Accrued - total, thousand rubles.","Сумма налога, подлежащая уплате в бюджет, налоговыми агентами при оказании иностранными организациями услуг в электронной форме, в том числе на основании договоров поручения, комиссии, агентских или иных аналогичных договоров, заключенных с российскими предпринимателями или обособленными подразделениями иностранных организаций, являющимися посредниками Начислено - всего тыс.рублей","integer"
"G86","The amount of tax payable to the budget, according to tax agents when foreign organizations provide services in electronic form, including on the basis of agency, commission, agency or other similar agreements concluded with Russian entrepreneurs or separate divisions of foreign organizations that are intermediaries, accrued based on declarations for the tax periods Q4 2025 - Q1-Q3 2026, thousands of rubles","Сумма налога, подлежащая уплате в бюджет, по данным налоговых агентов при оказании иностранными организациями услуг в электронной форме, в том числе на основании договоров поручения, комиссии, агентских или иных аналогичных договоров, заключенных с российскими предпринимателями или обособленными подразделениями иностранных организаций, являющимися посредниками начислено по декларациям за налоговые периоды IV кв. 2025 г. – I-III кв. 2026 г. тыс.рублей","integer"
"G87","The number of declarations, the indicators of which are taken into account when forming the indicator in column 2 Amount of tax payable to the budget, according to data from tax agents when foreign organizations provide services in electronic form, including on the basis of agency agreements, commission agreements, agency or other similar agreements concluded with Russian entrepreneurs or separate divisions of foreign organizations that are intermediaries (units)","Количество деклараций, показатели которых учтены при формировании показателя в графе 2 Сумма налога, подлежащая уплате в бюджет, по данным налоговых агентов при оказании иностранными организациями услуг в электронной форме, в том числе на основании договоров поручения, комиссии, агентских или иных аналогичных договоров, заключенных с российскими предпринимателями или обособленными подразделениями иностранных организаций, являющимися посредниками (единиц)","integer"
"G88","The amount of tax payable to the budget by tax agents for transactions involving the sale of raw animal skins, scrap and waste of ferrous and non-ferrous metals, secondary aluminum and its alloys, and waste paper by tax agents who are not value-added tax payers or who are value-added tax payers exempt from fulfilling the obligations of taxpayers related to the calculation and payment of tax Accrued - total, thousand rubles","Сумма налога, подлежащая уплате в бюджет налоговыми агентами по операциям реализации сырых шкур животных, лома и отходов черных и цветных металлов, алюминия вторичного и его сплавов, а также макулатуры налоговыми агентами, не являющимися налогоплательщиками налога на добавленную стоимость или являющимися налогоплательщами налога на добавленную стоимость, освобожденными от исполнения обязанностей налогоплательщиков, связанных с исчислением и уплатой налога Начислено - всего тыс.рублей","integer"
"G89","The amount of tax payable to the budget by tax agents for transactions involving the sale of raw animal skins, scrap and waste of ferrous and non-ferrous metals, secondary aluminum and its alloys, as well as waste paper by tax agents who are not value-added tax payers or who are value-added tax payers exempt from fulfilling the obligations of taxpayers related to the calculation and payment of tax accrued based on declarations for the tax periods Q4 2025 – Q1-Q3 2026, thousand rubles","Сумма налога, подлежащая уплате в бюджет налоговыми агентами по операциям реализации сырых шкур животных, лома и отходов черных и цветных металлов, алюминия вторичного и его сплавов, а также макулатуры налоговыми агентами, не являющимися налогоплательщиками налога на добавленную стоимость или являющимися налогоплательщами налога на добавленную стоимость, освобожденными от исполнения обязанностей налогоплательщиков, связанных с исчислением и уплатой налога начислено по декларациям за налоговые периоды IV кв. 2025 г. – I-III кв. 2026 г. тыс.рублей","integer"
"G90","The number of declarations, the indicators of which are taken into account when forming the indicator in column 2, the amount of tax payable to the budget by tax agents for transactions involving the sale of raw animal skins, scrap and waste of ferrous and non-ferrous metals, secondary aluminum and its alloys, as well as waste paper by tax agents who are not value-added tax payers or who are value-added tax payers exempt from fulfilling the obligations of taxpayers related to the calculation and payment of tax (units)","Количество деклараций, показатели которых учтены при формировании показателя в графе 2 сумма налога, подлежащая уплате в бюджет налоговыми агентами по операциям реализации сырых шкур животных, лома и отходов черных и цветных металлов, алюминия вторичного и его сплавов, а также макулатуры налоговыми агентами, не являющимися налогоплательщиками налога на добавленную стоимость или являющимися налогоплательщами налога на добавленную стоимость, освобожденными от исполнения обязанностей налогоплательщиков, связанных с исчислением и уплатой налога (единиц)","integer"
"G91","The amount of tax payable to the budget by tax agents when foreign organizations provide services in electronic form, including on the basis of agency, commission, agency or other similar agreements to organizations and individual entrepreneurs Accrued - total, thousand rubles","Сумма налога, подлежащая уплате в бюджет налоговыми агентами при оказании иностранными организациями услуг в электронной форме, в том числе на основании договоров поручения, комиссии, агентских или иных аналогичных договоров организациям и индивидуальным предпринимателям Начислено - всего тыс.рублей","integer"
"G92","The amount of tax payable to the budget by tax agents when foreign organizations provide services in electronic form, including on the basis of agency, commission, agency or other similar agreements to organizations and individual entrepreneurs, accrued based on declarations for the tax periods Q4 2025 – Q1-Q3 2026, thousands of rubles","Сумма налога, подлежащая уплате в бюджет налоговыми агентами при оказании иностранными организациями услуг в электронной форме, в том числе на основании договоров поручения, комиссии, агентских или иных аналогичных договоров организациям и индивидуальным предпринимателям начислено по декларациям за налоговые периоды IV кв. 2025 г. – I-III кв. 2026 г. тыс.рублей","integer"
"G93","The number of declarations, the indicators of which are taken into account when forming the indicator in column 2, the amount of tax payable to the budget by tax agents when foreign organizations provide services in electronic form, including on the basis of agency agreements, commission agreements, agency agreements or other similar agreements to organizations and individual entrepreneurs (units)","Количество деклараций, показатели которых учтены при формировании показателя в графе 2 сумма налога, подлежащая уплате в бюджет налоговыми агентами при оказании иностранными организациями услуг в электронной форме, в том числе на основании договоров поручения, комиссии, агентских или иных аналогичных договоров организациям и индивидуальным предпринимателям (единиц)","integer"
"G94","The amount of tax on transactions involving the sale of goods (works, services), the justification for applying a 0 percent tax rate for which is not documented. Accrued - total, thousand rubles.","Сумма налога, по оперциям по реализации товаров (работ, услуг), обоснованность применения налоговой ставки 0 процентов по которым документально не подтверждена Начислено - всего тыс.рублей","integer"
"G95"," The amount of tax on transactions for the sale of goods (works, services), the justification for applying the 0 percent tax rate for which is not documented, accrued according to declarations for the tax periods Q4 2025 – Q1-Q3 2026, thousands of rubles","Сумма налога, по оперциям по реализации товаров (работ, услуг), обоснованность применения налоговой ставки 0 процентов по которым документально не подтверждена начислено по декларациям за налоговые периоды IV кв. 2025 г. – I-III кв. 2026 г. тыс.рублей","integer"
"G96","The number of declarations, the indicators of which are taken into account when forming the indicator in column 2 Tax amount, for transactions on the sale of goods (works, services), the justification for applying the tax rate of 0 percent for which is not documented (units)","Количество деклараций, показатели которых учтены при формировании показателя в графе 2 Сумма налога, по оперциям по реализации товаров (работ, услуг), обоснованность применения налоговой ставки 0 процентов по которым документально не подтверждена (единиц)","integer"
"G97"," Adjustment of the sale of goods (works, services), transfer of property rights, sale of the enterprise as a whole as a property complex, based on paragraph 6 of Article 105.3 of the Tax Code of the Russian Federation Accrued - total thousand rubles","Корректировка реализации товаров (работ, услуг), передачи имущественных прав, реализации предприятия в целом как имущественного комплекса, на основании пункта 6 статьи 105.3 Налогового кодекса Российской Федерации Начислено - всего тыс.рублей","integer"
"G98","Adjustment of the sale of goods (works, services), transfer of property rights, sale of the enterprise as a whole as a property complex, based on paragraph 6 of Article 105.3 of the Tax Code of the Russian Federation accrued according to declarations for the tax periods of Q4 2025 - Q1-Q3 2026, thousand rubles","Корректировка реализации товаров (работ, услуг), передачи имущественных прав, реализации предприятия в целом как имущественного комплекса, на основании пункта 6 статьи 105.3 Налогового кодекса Российской Федерации начислено по декларациям за налоговые периоды IV кв. 2025 г. – I-III кв. 2026 г. тыс.рублей","integer"
"G99","The number of declarations, the indicators of which are taken into account when forming the indicator in column 2 Adjustment of the sale of goods (works, services), transfer of property rights, sale of the enterprise as a whole as a property complex, based on paragraph 6 of Article 105.3 of the Tax Code of the Russian Federation (units)","Количество деклараций, показатели которых учтены при формировании показателя в графе 2 Корректировка реализации товаров (работ, услуг), передачи имущественных прав, реализации предприятия в целом как имущественного комплекса, на основании пункта 6 статьи 105.3 Налогового кодекса Российской Федерации (единиц)","integer"
"G100"," The total amount of VAT deductible for transactions taxed at the tax rates provided for in paragraphs 1-4 of Article 164 of the Tax Code of the Russian Federation Accrued - total thousand rubles","Общая сумма НДС, подлежащая вычету по операциям, облагаемым по налоговым ставкам, предусмотренным пунктами 1-4 статьи 164 Налогового кодекса Российской Федерации Начислено - всего тыс.рублей","text"
"G101","The total amount of VAT deductible for transactions taxed at the tax rates provided for in paragraphs 1-4 of Article 164 of the Tax Code of the Russian Federation accrued according to declarations for the tax periods Q4 2025 – Q1-Q3 2026, thousands of rubles","Общая сумма НДС, подлежащая вычету по операциям, облагаемым по налоговым ставкам, предусмотренным пунктами 1-4 статьи 164 Налогового кодекса Российской Федерации начислено по декларациям за налоговые периоды IV кв. 2025 г. – I-III кв. 2026 г. тыс.рублей","text"
"G102"," The number of declarations, the indicators of which are taken into account when forming the indicator in column 2 ""Total amount of VAT subject to deduction for transactions taxed at the tax rates provided for in paragraphs 1-4 of Article 164 of the Tax Code of the Russian Federation (units)","Количество деклараций, показатели которых учтены при формировании показателя в графе 2 ""Общая сумма НДС, подлежащая вычету по операциям, облагаемым по налоговым ставкам, предусмотренным пунктами 1-4 статьи 164 Налогового кодекса Российской Федерации (единиц)","text"
"G103","The total amount of VAT deductible for transactions taxed at the tax rates stipulated by paragraphs 1-4 of Article 164 of the Tax Code of the Russian Federation, the amount of tax presented to the taxpayer upon acquisition of goods (works, services), property rights in the territory of the Russian Federation, deductible in accordance with paragraphs 2, 2.2, 2.3, 2.4, 2.5, 4, 7, 11, 13 of Article 171 of the Tax Code of the Russian Federation, as well as the amount of tax deductible in accordance with paragraph 5 of Article 171 of the Tax Code of the Russian Federation Accrued - total thousand rubles","Общая сумма НДС, подлежащая вычету по операциям, облагаемым по налоговым ставкам, предусмотренным пунктами 1-4 статьи 164 Налогового кодекса Российской Федерации, сумма налога, предъявленная налогоплательщику при приобретении товаров (работ, услуг), имущественных прав на территории Российской Федерации, подлежащая вычету в соответствии с пунктами 2, 2.2, 2.3, 2.4, 2.5, 4, 7, 11, 13 статьи 171 Налогового кодекса Российской Федерации, а также сумма налога, подлежащая вычету в соответствии с пунктом 5 статьи 171 Налогового кодекса Российской Федерации Начислено - всего тыс.рублей","text"
"G104","The total amount of VAT deductible for transactions taxed at the tax rates stipulated by paragraphs 2-4 of Article 164 of the Tax Code of the Russian Federation, the amount of tax presented to the taxpayer upon acquisition of goods (works, services), property rights in the territory of the Russian Federation, deductible in accordance with paragraphs 2, 2.2, 2.3, 2.4, 2.5, 4, 7, 11, 13 of Article 171 of the Tax Code of the Russian Federation, as well as the amount of tax deductible in accordance with paragraph 5 of Article 171 of the Tax Code of the Russian Federation accrued based on declarations for the tax periods Q4 2025 - Q1-Q3 2026, thousands of rubles","Общая сумма НДС, подлежащая вычету по операциям, облагаемым по налоговым ставкам, предусмотренным пунктами 2-4 статьи 164 Налогового кодекса Российской Федерации,сумма налога, предъявленная налогоплательщику при приобретении товаров (работ, услуг), имущественных прав на территории Российской Федерации, подлежащая вычету в соответствии с пунктами 2, 2.2, 2.3, 2.4, 2.5, 4, 7, 11, 13 статьи 171 Налогового кодекса Российской Федерации, а также сумма налога, подлежащая вычету в соответствии с пунктом 5 статьи 171 Налогового кодекса Российской Федерации начислено по декларациям за налоговые периоды IV кв. 2025 г. – I-III кв. 2026 г. тыс.рублей","text"
"G105","The number of declarations, the indicators of which are taken into account when forming the indicator in column 2, the total amount presented to the taxpayer upon acquisition of goods (works, services) of property rights subject to deduction (units) on the territory of the Russian Federation""","Количество деклараций, показатели которых учтены при формировании показателя в графе 2 общая сумма, предъявленная налогоплательщику при приобретении на территории Российской Федерации товаров (работ, услуг) имущественных прав, подлежащих вычету (единиц)""","text"
"G106","The total amount of VAT deductible for transactions taxed at the tax rates stipulated in paragraphs 2-4 of Article 164 of the Tax Code of the Russian Federation, the amount of tax paid by the taxpayer to the customs authorities upon import of goods into the territory of the Russian Federation and other territories under its jurisdiction, in the customs procedures of release for domestic consumption, processing for domestic consumption, temporary import and processing outside the customs territory Accrued - total thousand rubles","Общая сумма НДС, подлежащая вычету по операциям, облагаемым по налоговым ставкам, предусмотренным пунктами 2-4 статьи 164 Налогового кодекса Российской Федерации, сумма налога, уплаченная налогоплательщиком таможенным органам при ввозе товаров на территорию Российской Федерации и иные территории, находящиеся под ее юрисдикцией, в таможенных процедурах выпуска для внутреннего потребления, переработки для внутреннего потребления, временного ввоза и переработки вне таможенной территории Начислено - всего тыс.рублей","text"
"G107","The total amount of VAT deductible for transactions taxed at the tax rates stipulated in paragraphs 2-4 of Article 164 of the Tax Code of the Russian Federation, the amount of tax paid by the taxpayer to the customs authorities upon import of goods into the territory of the Russian Federation and other territories under its jurisdiction, in the customs procedures of release for domestic consumption, processing for domestic consumption, temporary import and processing outside the customs territory, accrued according to declarations for the tax periods Q4 2025 - Q1-Q3 2026, thousands of rubles","Общая сумма НДС, подлежащая вычету по операциям, облагаемым по налоговым ставкам, предусмотренным пунктами 2-4 статьи 164 Налогового кодекса Российской Федерации,сумма налога, уплаченная налогоплательщиком таможенным органам при ввозе товаров на территорию Российской Федерации и иные территории, находящиеся под ее юрисдикцией, в таможенных процедурах выпуска для внутреннего потребления, переработки для внутреннего потребления, временного ввоза и переработки вне таможенной территории начислено по декларациям за налоговые периоды IV кв. 2025 г. – I-III кв. 2026 г. тыс.рублей","text"
"G108","The number of declarations, the indicators of which are taken into account when forming the indicator in column 2, the amount paid by the taxpayer to the customs authority for goods imported under the customs regimes of release for domestic consumption, processing for domestic consumption, temporary import and processing outside the customs territory (units)","Количество деклараций, показатели которых учтены при формировании показателя в графе 2 сумма, уплаченная налогоплательщиком таможенным органом по товарам, ввезенным в таможенных режимах выпуска для внутреннего потребления, переработки для внутреннего потребления, временного ввоза и переработки вне таможенной территории (единиц)","text"
"G109","The total amount of VAT deductible for transactions taxed at the tax rates stipulated in paragraphs 2-4 of Article 164 of the Tax Code of the Russian Federation, the amount of tax paid by the taxpayer to the tax authorities when importing goods into the territory of the Russian Federation and other territories under its jurisdiction from the territory of the member states of the Eurasian Economic Union Accrued - total thousand rubles","Общая сумма НДС, подлежащая вычету по операциям, облагаемым по налоговым ставкам, предусмотренным пунктами 2-4 статьи 164 Налогового кодекса Российской Федерации,сумма налога, уплаченная налогоплательщиком налоговым органам при ввозе товаров на территорию Российской Федерации и иные территории, находящиеся под ее юрисдикцией с территории государств-членов Евразийского экономического союза Начислено - всего тыс.рублей","text"
"G110","The total amount of VAT deductible for transactions taxed at the tax rates stipulated in paragraphs 2-4 of Article 164 of the Tax Code of the Russian Federation, the amount of tax paid by the taxpayer to the tax authorities upon import of goods into the territory of the Russian Federation and other territories under its jurisdiction from the territory of the member states of the Eurasian Economic Union accrued according to declarations for the tax periods Q4 2025 - Q1-Q3 2026, thousands of rubles","Общая сумма НДС, подлежащая вычету по операциям, облагаемым по налоговым ставкам, предусмотренным пунктами 2-4 статьи 164 Налогового кодекса Российской Федерации, сумма налога, уплаченная налогоплательщиком налоговым органам при ввозе товаров на территорию Российской Федерации и иные территории, находящиеся под ее юрисдикцией с территории государств-членов Евразийского экономического союза начислено по декларациям за налоговые периоды IV кв. 2025 г. – I-III кв. 2026 г. тыс.рублей","text"
"G111","The number of declarations, the indicators of which are taken into account when forming the indicator in column 2: the amount of tax paid by the taxpayer to the tax authorities when importing goods from the territory of the member states of the Eurasian Economic Union (units)","Количество деклараций, показатели которых учтены при формировании показателя в графе 2 сумма налога, уплаченная налогоплательщиком налоговым органам при ввозе товарам с территории государств -членов Евразийского экономического союза (единиц)","text"
"G112","The total amount of VAT deductible for transactions taxed at the tax rates stipulated in paragraphs 2-4 of Article 164 of the Tax Code of the Russian Federation, the amount of tax presented to the taxpayer - the buyer when transferring payment amounts, partial payment on account of upcoming deliveries of goods (performance of work, provision of services), transfer of property rights, deductible from the buyer Accrued - total thousand rubles","Общая сумма НДС, подлежащая вычету по операциям, облагаемым по налоговым ставкам, предусмотренным пунктами 2-4 статьи 164 Налогового кодекса Российской Федерации, сумма налога, предъявленная налогоплательщику - покупателю при перечислении сумм оплаты, частичной оплаты в счет предстоящих поставок товаров (выполнения работ, оказания услуг), передачи имущественных прав, подлежащая вычету у покупателя Начислено - всего тыс.рублей","text"
"G113","The total amount of VAT deductible for transactions taxed at the tax rates stipulated in paragraphs 2-4 of Article 164 of the Tax Code of the Russian Federation, the amount of tax presented to the taxpayer - the buyer when transferring payment amounts, partial payment on account of upcoming deliveries of goods (performance of work, provision of services), transfer of property rights, deductible for the buyer accrued according to declarations for the tax periods Q4 2025 - Q1-Q3 2026, thousands of rubles","Общая сумма НДС, подлежащая вычету по операциям, облагаемым по налоговым ставкам, предусмотренным пунктами 2-4 статьи 164 Налогового кодекса Российской Федерации, сумма налога, предъявленная налогоплательщику - покупателю при перечислении сумм оплаты, частичной оплаты в счет предстоящих поставок товаров (выполнения работ, оказания услуг), передачи имущественных прав, подлежащая вычету у покупателя начислено по декларациям за налоговые периоды IV кв. 2025 г. – I-III кв. 2026 г. тыс.рублей","text"
"G114","The number of declarations, the indicators of which are taken into account when forming the indicator in column 2, the amount of tax presented to the taxpayer - the buyer when transferring the amounts of payment, partial payment on account of upcoming deliveries of goods (performance of work, provision of services), transfer of property rights, subject to deduction from the buyer (units)","Количество деклараций, показатели которых учтены при формировании показателя в графе 2 сумма налога, предъявленная налогоплательщику - покупателю при перечислении сумм оплаты, частичной оплаты в счет предстоящих поставок товаров (выполнения работ, оказания услуг), передачи имущественных прав, подлежащая вычету у покупателя (единиц)","text"
"G115","The total amount of VAT subject to deduction for transactions taxed at the tax rates stipulated in paragraphs 2-4 of Article 164 of the Tax Code of the Russian Federation, the amount of tax calculated when performing construction and installation work for own consumption, subject to deduction Accrued - total thousand rubles","Общая сумма НДС, подлежащая вычету по операциям, облагаемым по налоговым ставкам, предусмотренным пунктами 2-4 статьи 164 Налогового кодекса Российской Федерации, сумма налога, исчисленная при выполнении строительно-монтажных работ для собственного потребления, подлежащая вычету Начислено - всего тыс.рублей","text"
"G116","The total amount of VAT deductible for transactions taxed at the tax rates stipulated in paragraphs 2-4 of Article 164 of the Tax Code of the Russian Federation, the amount of tax calculated when performing construction and installation work for own consumption, subject to deduction accrued according to declarations for the tax periods Q4 2025 - Q1-Q3 2026, thousand rubles","Общая сумма НДС, подлежащая вычету по операциям, облагаемым по налоговым ставкам, предусмотренным пунктами 2-4 статьи 164 Налогового кодекса Российской Федерации, сумма налога, исчисленная при выполнении строительно-монтажных работ для собственного потребления, подлежащая вычету начислено по декларациям за налоговые периоды IV кв. 2025 г. – I-III кв. 2026 г. тыс.рублей","text"
"G117","The number of declarations, the indicators of which are taken into account when forming the indicator in column 2, the amount of tax calculated when performing construction and installation work for personal consumption, subject to deduction (units)","Количество деклараций, показатели которых учтены при формировании показателя в графе 2 сумма налога, исчисленная при выполнении строительно-монтажных работ для собственного потребления, подлежащая вычету (единиц)","text"
"G118","The total amount of VAT deductible for transactions taxed at the tax rates stipulated in paragraphs 2-4 of Article 164 of the Tax Code of the Russian Federation, the amount of tax calculated by the seller from the amounts of payment, partial payment, deductible from sellers from the date of shipment of the relevant goods (performance of work, provision of services) Accrued - total thousand rubles","Общая сумма НДС, подлежащая вычету по операциям, облагаемым по налоговым ставкам, предусмотренным пунктами 2-4 статьи 164 Налогового кодекса Российской Федерации, сумма налога, исчисленная продавцом с сумм оплаты, частичной оплаты, подлежащая вычету у продавцов с даты отгрузки соответствующих товаров (выполнения работ, оказания услуг) Начислено - всего тыс.рублей","text"
"G119","The total amount of VAT deductible for transactions taxed at the tax rates stipulated in paragraphs 2-4 of Article 164 of the Tax Code of the Russian Federation, the amount of tax calculated by the seller from the amounts of payment, partial payment, deductible from sellers from the date of shipment of the relevant goods (performance of work, provision of services) accrued according to declarations for the tax periods Q4 2025 - Q1-Q3 2026, thousands of rubles","Общая сумма НДС, подлежащая вычету по операциям, облагаемым по налоговым ставкам, предусмотренным пунктами 2-4 статьи 164 Налогового кодекса Российской Федерации, сумма налога, исчисленная продавцом с сумм оплаты, частичной оплаты, подлежащая вычету у продавцов с даты отгрузки соответствующих товаров (выполнения работ, оказания услуг) начислено по декларациям за налоговые периоды IV кв. 2025 г. – I-III кв. 2026 г. тыс.рублей","text"
"G120","The number of declarations, the indicators of which are taken into account when forming the indicator in column 2: the amount of tax calculated by the seller from the amounts of payment, partial payment, subject to deduction from sellers from the date of shipment of the relevant goods (performance of work, provision of services) (units)","Количество деклараций, показатели которых учтены при формировании показателя в графе 2 сумма налога, исчисленная продавцом с сумм оплаты, частичной оплаты, подлежащая вычету у продавцов с даты отгрузки соответствующих товаров (выполнения работ, оказания услуг) (единиц)","text"
"G121","The total amount of VAT subject to deduction for transactions taxed at the tax rates provided for in paragraphs 2-4 of Article 164 of the Tax Code of the Russian Federation, the amount of tax paid to the budget by the taxpayer as a tax deduction subject to deduction Accrued - total thousand rubles","Общая сумма НДС, подлежащая вычету по операциям, облагаемым по налоговым ставкам, предусмотренным пунктами 2-4 статьи 164 Налогового кодекса Российской Федерации, сумма налога, уплаченная в бюджет налогоплательщиком в качестве - налогового вычета, подлежащая вычету Начислено - всего тыс.рублей","text"
"G122","The total amount of VAT deductible for transactions taxed at the tax rates provided for in paragraphs 2-4 of Article 164 of the Tax Code of the Russian Federation, the amount of tax paid to the budget by the taxpayer as a tax deduction, subject to deduction accrued according to declarations for the tax periods Q4 2025 - Q1-Q3 2026, thousand rubles","Общая сумма НДС, подлежащая вычету по операциям, облагаемым по налоговым ставкам, предусмотренным пунктами 2-4 статьи 164 Налогового кодекса Российской Федерации, сумма налога, уплаченная в бюджет налогоплательщиком в качестве - налогового вычета, подлежащая вычету начислено по декларациям за налоговые периоды IV кв. 2025 г. – I-III кв. 2026 г. тыс.рублей","text"
"G123"," The number of declarations, the indicators of which are taken into account when forming the indicator in column 2, the amount of tax paid to the budget by the taxpayer as a tax deduction, subject to deduction (units)","Количество деклараций, показатели которых учтены при формировании показателя в графе 2 сумма налога, уплаченная в бюджет налогоплательщиком в качестве - налогового вычета, подлежащая вычету (единиц)","text"
"G124","The total amount of VAT subject to deduction for transactions taxed at the tax rates stipulated in paragraphs 2-4 of Article 164 of the Tax Code of the Russian Federation, the amount of tax calculated by the taxpayer - retail trade organization for goods sold with the execution of a document (receipt) for tax reimbursement, subject to deduction Accrued - total thousand rubles","Общая сумма НДС, подлежащая вычету по операциям, облагаемым по налоговым ставкам, предусмотренным пунктами 2-4 статьи 164 Налогового кодекса Российской Федерации, сумма налога, исчисленная налогоплательщиком-организацией розничной торговли по товарам, реализованным с оформлением документа (чека) для компенсации налога, подлежашая вычету Начислено - всего тыс.рублей","text"
